search URL:,https://patents.google.com/?assignee=Audi+AG%0A&after=priority:20130101
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
EP-3822560-A1,Optical measurement of oil circulation rate ,"Audi AG, Kompetenzzentrum - Das virtuelle Fahrzeug Forschungsgesellschaft mbH","Walter Simon, Andreas Thalmeir, Christian Rebinger, Bernhard Lechner",2019-11-18,2019-11-18,2021-05-19,,https://patents.google.com/patent/EP3822560A1/en,https://patentimages.storage.googleapis.com/32/7c/44/8b50a7de600564/imgf0001.png
DE-102017200649-B4,Vibration absorber for a vehicle part ,Audi Ag,"Vladimir Idelevitch, Sven Schmalzrieth, Sebastian Lacher",2016-04-29,2017-01-17,2020-08-27,2020-08-27,https://patents.google.com/patent/DE102017200649B4/en,https://patentimages.storage.googleapis.com/a5/e0/61/1453b176062559/DE102017200649B4_0001.png
DE-102013011565-A1,Fluid circuit of a motor vehicle ,Audi Ag,"Andreas Kopp, Albert Ludwig Mangstl",2013-07-11,2013-07-11,2015-01-15,,https://patents.google.com/patent/DE102013011565A1/en,https://patentimages.storage.googleapis.com/95/60/4e/799c6a2b2f8f8a/DE102013011565A1_0002.png
DE-102019124862-A1,Method for operating a motor vehicle and motor vehicle ,Audi Ag,"Benjamin Poppinga, Andreas Blattner",2019-09-16,2019-09-16,2021-03-18,,https://patents.google.com/patent/DE102019124862A1/en,https://patentimages.storage.googleapis.com/b1/9e/72/01dd17e7f119d3/DE102019124862A1_0001.png
DE-102018207078-B4,Motor vehicle with self-illuminating screen and associated operating method ,Audi Ag,"Andrej Zachar, Jacques Hélot",2018-05-07,2018-05-07,2023-08-31,2023-08-31,https://patents.google.com/patent/DE102018207078B4/en,https://patentimages.storage.googleapis.com/a1/49/55/0aeb2ccf877ba8/DE102018207078B4_0001.png
US-11535100-B2,Control device and method for the voice-based operation of a motor vehicle ,Audi Ag,Tahar Bouaziz,2016-07-12,2017-01-17,2022-12-27,2022-12-27,https://patents.google.com/patent/US11535100B2/en,https://patentimages.storage.googleapis.com/1a/b7/b0/e81f6678faa177/US11535100-20221227-D00000.png
DE-102015003949-A1,Method for operating a virtual reality system and virtual reality system ,Audi Ag,Marcus Kühne,2015-03-26,2015-03-26,2016-09-29,,https://patents.google.com/patent/DE102015003949A1/en,https://patentimages.storage.googleapis.com/03/b7/ad/2b6e68040d330b/DE102015003949A1_0002.png
DE-102015000580-B4,Electric energy storage and motor vehicle ,Audi Ag,"Norbert Enning, Frank Heinemann",2015-01-16,2015-01-16,2021-03-18,2021-03-18,https://patents.google.com/patent/DE102015000580B4/en,https://patentimages.storage.googleapis.com/0a/fb/e2/266e6f4271b21f/DE102015000580B4_0001.png
US-2022280823-A1,Motor vehicle and method for introducing an extinguishing agent into a battery ,Audi Ag,"Dirk BAEDER, Michael Grabowski",2021-03-05,2022-02-25,2022-09-08,,https://patents.google.com/patent/US20220280823A1/en,https://patentimages.storage.googleapis.com/ae/39/af/eb8b6e5e1a975e/US20220280823A1-20220908-D00000.png
CN-111864435-B,"Drive device comprising an electric machine and an inverter, and motor vehicle ",奥迪股份公司,"B·泽恩勒, S·维特",2019-04-23,2020-04-22,2021-11-23,2021-11-23,https://patents.google.com/patent/CN111864435B/en,https://patentimages.storage.googleapis.com/1e/46/5a/6f2ae0e29b98e5/HDA0002461431470000011.png
US-2020370583-A1,"Releasable adhesive connection, and method for releasing the adhesive connection ",Audi Ag,"Carsten Bär, Alexander Beck",2017-11-30,2018-11-05,2020-11-26,,https://patents.google.com/patent/US20200370583A1/en,https://patentimages.storage.googleapis.com/bf/f1/69/4efd7473858ab0/US20200370583A1-20201126-D00000.png
US-2022285784-A1,"Battery arrangement, motor vehicle, and method for discharging gases from a battery ",Audi Ag,"Carsten Lorenz, Thomas Milde, Martin Schuessler, Thomas Wittenschlaeger",2021-03-02,2022-02-24,2022-09-08,,https://patents.google.com/patent/US20220285784A1/en,https://patentimages.storage.googleapis.com/15/09/e9/c924a1a65e0a82/US20220285784A1-20220908-D00000.png
DE-102015100265-B4,Side skirts arrangement for a motor vehicle body ,Audi Ag,"Falk Biesdorf, Sebastian Kratt, Marco Rueß, Axel Kestler",2015-01-09,2015-01-09,2016-09-15,2016-09-15,https://patents.google.com/patent/DE102015100265B4/en,https://patentimages.storage.googleapis.com/c8/35/37/115a202af3fb6d/DE102015100265B4_0002.png
CN-108880043-B,Electric machine and method for producing an electric machine ,奥迪股份公司,"P·朱里斯, K·韦伯",2017-05-08,2018-05-07,2021-06-08,2021-06-08,https://patents.google.com/patent/CN108880043B/en,https://patentimages.storage.googleapis.com/05/3e/3b/9bdcf997abfe74/HDA0001652028880000011.png
US-11061511-B2,Operating device and method for detecting a user selection of at least one operating function of the operating device ,Audi Ag,Matthias Wunderlich,2016-03-12,2017-01-18,2021-07-13,2021-07-13,https://patents.google.com/patent/US11061511B2/en,https://patentimages.storage.googleapis.com/f7/56/50/efb40068b48fe3/US11061511-20210713-D00000.png
DE-102013003067-A1,"Method for operating internal combustion engine for driving motor vehicle, involves removing exhaust gas that is led back to upstream of branching point from exhaust gas turbine of specified exhaust gas turbocharger ",Audi Ag,Torsten Rausch,2013-02-22,2013-02-22,2014-08-28,,https://patents.google.com/patent/DE102013003067A1/en,https://patentimages.storage.googleapis.com/80/a3/ae/adf89afe289f54/DE102013003067A1_0002.png
CN-110503123-B,"Image positioning method, device, computer equipment and storage medium ",奥迪股份公司,"孙铎, 唐帅",2018-05-17,2018-05-17,2023-07-25,2023-07-25,https://patents.google.com/patent/CN110503123B/en,
DE-102019131818-A1,"Battery housing for a battery, a battery with a battery housing and a method for producing a battery ",Audi Ag,Eduard Main,2019-11-25,2019-11-25,2021-05-27,,https://patents.google.com/patent/DE102019131818A1/en,https://patentimages.storage.googleapis.com/2c/3d/54/9e35c5542358ff/DE102019131818A1_0001.png
WO-2020160808-A1,Gearbox device for a motor vehicle ,Audi Ag,Carsten TRAUTMANN,2019-02-08,2019-11-26,2020-08-13,,https://patents.google.com/patent/WO2020160808A1/en,
DE-102016012734-A1,motor vehicle ,Audi Ag,"Karsten Belz, Ralf Blaschke, Georg Techel",2016-10-25,2016-10-25,2018-04-26,,https://patents.google.com/patent/DE102016012734A1/en,https://patentimages.storage.googleapis.com/a1/78/db/ba29e0556f14be/DE102016012734A1_0001.png
DE-102019132435-A1,Parking method for a motor vehicle ,Audi Ag,"Johannes Reschke, Nico Thomas",2019-11-29,2019-11-29,2021-06-02,,https://patents.google.com/patent/DE102019132435A1/en,https://patentimages.storage.googleapis.com/2b/cd/eb/8a24c83337e69c/DE102019132435A1_0001.png
US-10870399-B2,"Sensor arrangement for a motor vehicle, motor vehicle and method for operating a sensor device ",Audi Ag,Tobias Brok,2017-04-26,2018-04-25,2020-12-22,2020-12-22,https://patents.google.com/patent/US10870399B2/en,https://patentimages.storage.googleapis.com/4d/fd/eb/ff8a4577029913/US10870399-20201222-D00000.png
DE-102016221939-A1,Brake conditioning with online determined termination criterion ,Audi Ag,"Michael Wein, Matthias Geuß",2016-11-09,2016-11-09,2018-05-09,,https://patents.google.com/patent/DE102016221939A1/en,
US-10384526-B2,Drive device for a motor vehicle ,Audi Ag,Albrecht Rothe,2016-02-03,2017-01-31,2019-08-20,2019-08-20,https://patents.google.com/patent/US10384526B2/en,https://patentimages.storage.googleapis.com/67/0d/2d/6e587af750f24f/US10384526-20190820-D00000.png
US-10865720-B2,"Method and device for operating a drive device, and drive device ",Audi Ag,"Sebastian Ernst, Michael Kiszkiel, Yinyue Feng",2016-02-06,2017-02-02,2020-12-15,2020-12-15,https://patents.google.com/patent/US10865720B2/en,https://patentimages.storage.googleapis.com/da/34/17/1464c50a47b5a8/US10865720-20201215-D00000.png
DE-102019132986-A1,Safety device in the footwell of a motor vehicle ,"Audi Ag, Trw Automotive Gmbh","Bernd Jakobs, Franz Fürst, Walter Krönes, Christoph Grundheber",2019-12-04,2019-12-04,2021-06-10,,https://patents.google.com/patent/DE102019132986A1/en,https://patentimages.storage.googleapis.com/aa/60/7c/4fdc3fb9cecf49/DE102019132986A1_0001.png
CN-112823103-A,Inductive charging system and positioning method ,奥迪股份公司,"M·哈尔特, D·穆勒, B·埃恩",2018-10-10,2019-09-05,2021-05-18,,https://patents.google.com/patent/CN112823103A/en,
DE-102018206056-B3,contactor ,Audi Ag,Stefan Hackner,2018-04-20,2018-04-20,2019-07-11,2019-07-11,https://patents.google.com/patent/DE102018206056B3/en,https://patentimages.storage.googleapis.com/58/c3/27/db14ee550ea894/DE102018206056B3_0001.png
DE-102017001125-B4,Motor vehicle with a cross member and with a ventilation element ,Audi Ag,Christian Dornberg,2017-02-07,2017-02-07,2020-12-31,2020-12-31,https://patents.google.com/patent/DE102017001125B4/en,https://patentimages.storage.googleapis.com/6c/a5/d1/6bc1fe9ae9adbf/DE102017001125B4_0001.png
US-10620373-B2,Display system ,Audi Ag,Christian Wall,2017-04-26,2018-04-19,2020-04-14,2020-04-14,https://patents.google.com/patent/US10620373B2/en,https://patentimages.storage.googleapis.com/d1/c3/c8/76a37dee5bb0cd/US10620373-20200414-D00000.png
DE-102015004262-A1,Vehicle air conditioning with a refrigerant circuit ,Audi Ag,"Dirk Schroeder, Christian Rebinger, Helmut Rottenkolber",2015-04-01,2015-04-01,2016-10-06,,https://patents.google.com/patent/DE102015004262A1/en,https://patentimages.storage.googleapis.com/13/a1/2a/7c70060ad8d7e6/DE102015004262A1_0002.png
US-11159388-B2,Method for detecting and determining a failure probability of a radio network and central computer ,Audi Ag,"Tim Gilsdorf, Bertram Münch, Christian Wolf, Michael Häffner",2017-04-20,2018-04-17,2021-10-26,2021-10-26,https://patents.google.com/patent/US11159388B2/en,https://patentimages.storage.googleapis.com/3f/d1/44/8e7e3770fc97d4/US11159388-20211026-D00000.png
US-2022314953-A1,Braking system for an autonomous vehicle ,Audi Ag,"Tobias Brok, Simone Macorig",2021-04-06,2022-02-17,2022-10-06,,https://patents.google.com/patent/US20220314953A1/en,https://patentimages.storage.googleapis.com/1d/dd/2f/c695c850cbc5ef/US20220314953A1-20221006-D00000.png
US-11135907-B2,Bodywork for a two-wheeled vehicle ,Audi Ag,Mario Rossetti,2017-04-15,2018-04-13,2021-10-05,2021-10-05,https://patents.google.com/patent/US11135907B2/en,https://patentimages.storage.googleapis.com/8a/3a/7c/e0ceb2ea238a79/US11135907-20211005-D00000.png
DE-102019133092-A1,Method for operating a motor vehicle and motor vehicle ,Audi Ag,"Markus RUF, Hannah Staub",2019-12-05,2019-12-05,2021-06-10,,https://patents.google.com/patent/DE102019133092A1/en,https://patentimages.storage.googleapis.com/e5/e9/42/660b4c47e85bfa/DE102019133092A1_0001.png
EP-3448700-B1,Ventilation device for a motor vehicle and associated motor vehicle ,Audi AG,Matthias WUNDERLICH,2016-04-25,2017-02-14,2020-10-07,2020-10-07,https://patents.google.com/patent/EP3448700B1/en,https://patentimages.storage.googleapis.com/c7/91/17/61845a4dd557b2/imgf0001.png
US-10886825-B2,"Rotor for an electric machine, the rotor has short circuit bars, short circuit ring, and support disc of different materials ",Audi Ag,"Korbinian Weber, Jörg Rücker, Peter Suess",2017-05-08,2018-04-13,2021-01-05,2021-01-05,https://patents.google.com/patent/US10886825B2/en,https://patentimages.storage.googleapis.com/ce/07/62/0973926a677b2a/US10886825-20210105-D00000.png
US-11174935-B2,"Pressure compensation device for a housing, in particular of a motor vehicle, and component for a motor vehicle ",Audi Ag,"Michael Streicher, Marco Utschig",2016-02-25,2017-02-17,2021-11-16,2021-11-16,https://patents.google.com/patent/US11174935B2/en,https://patentimages.storage.googleapis.com/c7/36/26/824ad399cba863/US11174935-20211116-D00000.png
US-11130491-B2,Protection device for a drivetrain of a motor vehicle ,Audi Ag,"Philipp Seyberth, Michael Schneider",2016-02-22,2017-02-17,2021-09-28,2021-09-28,https://patents.google.com/patent/US11130491B2/en,https://patentimages.storage.googleapis.com/81/5d/e8/48512041ca06b4/US11130491-20210928-D00000.png
DE-102015011111-A1,Method for adjusting a roll of a motor vehicle ,Audi Ag,"Uli Schaaf, Hans-Jürgen Langhoff",2015-08-25,2015-08-25,2017-03-02,,https://patents.google.com/patent/DE102015011111A1/en,https://patentimages.storage.googleapis.com/46/17/3f/b08d3f9f30b7e4/DE102015011111A1_0002.png
DE-102014019439-B4,Covering device for a motor vehicle and motor vehicle ,Audi Ag,Michael Wachinger,2014-12-22,2014-12-22,2018-02-08,2018-02-08,https://patents.google.com/patent/DE102014019439B4/en,https://patentimages.storage.googleapis.com/db/c6/9c/487120b15338fe/DE102014019439B4_0002.png
DE-102017202803-B4,Torsion beam axle for a motor vehicle ,Audi Ag,Sebastian Schindler,2017-02-21,2017-02-21,2022-02-24,2022-02-24,https://patents.google.com/patent/DE102017202803B4/en,https://patentimages.storage.googleapis.com/73/92/6d/a927ecdc7b0eda/DE102017202803B4_0001.png
US-11105400-B2,Gearbox unit for a motor vehicle ,Audi Ag,"Christian Meixner, Carsten Trautmann, Christian Wirth, Jürgen Tschullik",2016-02-24,2017-02-20,2021-08-31,2021-08-31,https://patents.google.com/patent/US11105400B2/en,https://patentimages.storage.googleapis.com/8d/ef/c9/42c87ba85b52ed/US11105400-20210831-D00000.png
WO-2020083544-A1,"Steering wheel, motor vehicle, and method for operating a motor vehicle ",Audi Ag,Titus LOTGERING,2018-10-24,2019-08-29,2020-04-30,,https://patents.google.com/patent/WO2020083544A1/en,
US-10801601-B2,"Method for operating an automatic gearbox of a motor vehicle, and automatic gearbox for a motor vehicle ",Audi Ag,Lothar Schmidl,2016-02-23,2017-02-20,2020-10-13,2020-10-13,https://patents.google.com/patent/US10801601B2/en,https://patentimages.storage.googleapis.com/cd/e1/ec/2c3ac6252a7b58/US10801601-20201013-D00000.png
DE-102017001769-B4,Handle assembly with short-stroke actuation for a vehicle hatch ,Audi Ag,Thomas Popp,2017-02-23,2017-02-23,2023-08-31,2023-08-31,https://patents.google.com/patent/DE102017001769B4/en,https://patentimages.storage.googleapis.com/5b/00/12/bb1eb2a91210f7/DE102017001769B4_0001.png
DE-102019134553-A1,Tool for providing a battery assembly ,Audi Ag,"Martin Simon, Oliver Schieler",2019-12-16,2019-12-16,2021-06-17,,https://patents.google.com/patent/DE102019134553A1/en,https://patentimages.storage.googleapis.com/ff/a7/bd/9fec85c2111086/DE102019134553A1_0001.png
US-9995335-B2,Coupling element for a multi-joint crank drive and multi-joint crank drive ,Audi Ag,"Matthias Brendel, Markus Wild",2013-12-20,2014-12-19,2018-06-12,2018-06-12,https://patents.google.com/patent/US9995335B2/en,https://patentimages.storage.googleapis.com/b1/4c/bf/714f64e0562502/US09995335-20180612-D00000.png
DE-102019134442-A1,Motor vehicle with at least one loudspeaker for emitting an acoustic warning signal and the associated operating method ,Audi Ag,"Markus Rüegg, Steffen Kittel",2019-12-16,2019-12-16,2021-06-17,,https://patents.google.com/patent/DE102019134442A1/en,https://patentimages.storage.googleapis.com/51/a6/bc/3b61064fca063e/DE102019134442A1_0001.png
DE-102014019245-B4,"Display element for a display arrangement for displaying symbols by means of search and/or function lighting, display arrangement and method for providing a display element ",Audi Ag,Michael Wachinger,2014-12-19,2014-12-19,2022-06-23,2022-06-23,https://patents.google.com/patent/DE102014019245B4/en,https://patentimages.storage.googleapis.com/bd/1e/11/9e4d13bce6ffe7/DE102014019245B4_0001.png
DE-102017203184-B4,Sound generating device for generating exhaust system sound with several outlet openings and an associated motor vehicle ,Audi Ag,"Claus Freytag, Axel Brombach, Martin Unbehaun, Christian Reinheimer",2017-02-28,2017-02-28,2021-09-02,2021-09-02,https://patents.google.com/patent/DE102017203184B4/en,https://patentimages.storage.googleapis.com/b7/06/79/cdedece57a7569/DE102017203184B4_0001.png
DE-102015005013-A1,Air guiding device for a suspension control arm ,Audi Ag,Gilbert Schantl,2015-04-20,2015-04-20,2016-10-20,,https://patents.google.com/patent/DE102015005013A1/en,https://patentimages.storage.googleapis.com/25/64/62/6328ed6692cc3f/DE102015005013A1_0002.png
US-11480088-B2,Method for operating a drive device and corresponding drive device ,Audi Ag,Bodo Odendall,2021-02-03,2021-12-27,2022-10-25,2022-10-25,https://patents.google.com/patent/US11480088B2/en,https://patentimages.storage.googleapis.com/c5/71/44/3c4c86d60dded0/US11480088-20221025-D00000.png
DE-102013010383-A1,Fastening arrangement for a deformation element on a structural component of a vehicle ,Audi Ag,"Sascha Machalett, Daniel Werum",2013-06-21,2013-06-21,2014-12-24,,https://patents.google.com/patent/DE102013010383A1/en,https://patentimages.storage.googleapis.com/05/8e/38/96b3332b939f81/DE102013010383A1_0002.png
DE-102016219530-A1,Covering device for an interior of a motor vehicle with incident and transmitted light illumination ,Audi Ag,"Christoph Schmitz, Alexander Hottinger, Mattijs Van Tuijl, Yunzhou Wu, Philip Hupfer, Christian Heider, Nadine Lehmann",2016-10-07,2016-10-07,2018-04-12,,https://patents.google.com/patent/DE102016219530A1/en,https://patentimages.storage.googleapis.com/0c/a2/94/afe9adba08adbb/DE102016219530A1_0002.png
US-11135678-B2,Method for producing a joining connection via welding and joining connection produced according to said method ,Audi Ag,"Markus Rüegg, Michael Ernst",2016-03-26,2017-02-28,2021-10-05,2021-10-05,https://patents.google.com/patent/US11135678B2/en,https://patentimages.storage.googleapis.com/d9/5c/aa/bb50d6a031fed7/US11135678-20211005-D00000.png
DE-102014018642-B4,EMC measure and short circuit detection in the motor vehicle ,Audi Ag,"Thomas Ferstl, Thomas Heseler",2014-12-13,2014-12-13,2021-07-08,2021-07-08,https://patents.google.com/patent/DE102014018642B4/en,https://patentimages.storage.googleapis.com/27/b7/5a/aa6b93b284e54e/DE102014018642B4_0002.png
US-10184385-B2,Method and system for operating a motor vehicle ,Audi Ag,"Andreas Apelsmeier, Guenter Vetter",2016-03-02,2017-03-01,2019-01-22,2019-01-22,https://patents.google.com/patent/US10184385B2/en,https://patentimages.storage.googleapis.com/9a/a9/24/8c06c604f58d32/US10184385-20190122-D00000.png
US-10697381-B2,Method for operating a drive device of a motor vehicle and corresponding drive device ,Audi Ag,Werner Wilding,2016-03-26,2017-03-08,2020-06-30,2020-06-30,https://patents.google.com/patent/US10697381B2/en,https://patentimages.storage.googleapis.com/b6/4a/a5/3c4762008925e9/US10697381-20200630-D00000.png
DE-102018205090-B3,Apparatus and method for handling a fuel cell coolant ,Audi Ag,"Franziska Pollin, Christian Rieger",2018-04-05,2018-04-05,2019-07-25,2019-07-25,https://patents.google.com/patent/DE102018205090B3/en,https://patentimages.storage.googleapis.com/81/89/e1/e8e01930d432d3/DE102018205090B3_0001.png
US-10287974-B2,Internal combustion engine and method for operating an internal combustion engine ,Audi Ag,Albrecht Rothe,2016-03-26,2017-03-16,2019-05-14,2019-05-14,https://patents.google.com/patent/US10287974B2/en,https://patentimages.storage.googleapis.com/25/1a/d6/4ad57c7d3332a0/US10287974-20190514-D00000.png
DE-102015012139-A1,Hybrid component and corresponding manufacturing method ,Audi Ag,Peter Haffner,2015-09-16,2015-09-16,2017-03-16,,https://patents.google.com/patent/DE102015012139A1/en,https://patentimages.storage.googleapis.com/4f/90/13/cdb17f16911dda/DE102015012139A1_0002.png
US-10500795-B2,Method of connecting at least two structural parts ,Audi Ag,"Carsten Bär, Peter Wurster",2016-03-26,2017-03-24,2019-12-10,2019-12-10,https://patents.google.com/patent/US10500795B2/en,https://patentimages.storage.googleapis.com/65/85/ca/2217e76cbf173e/US10500795-20191210-D00000.png
DE-102014018462-B4,Drive device for a hybrid-powered motor vehicle ,Audi Ag,"Tassilo Scholle, Dr. Wirth Christian, Simon Brummer",2014-12-12,2014-12-12,2018-10-25,2018-10-25,https://patents.google.com/patent/DE102014018462B4/en,https://patentimages.storage.googleapis.com/48/05/1b/022cd8237c1ea2/DE102014018462B4_0001.png
DE-102014018456-B4,Operating device for a motor vehicle ,Audi Ag,"Manuel Kühner, Ulrich Müller, Manfred Mittermeier",2014-12-11,2014-12-11,2018-03-01,2018-03-01,https://patents.google.com/patent/DE102014018456B4/en,https://patentimages.storage.googleapis.com/1b/43/c1/b7cd8986093faf/DE102014018456B4_0002.png
DE-102017205129-B4,Method for operating a computing unit for coordinating a driver of a motor vehicle with at least one other person ,Audi Ag,Michael Walter,2017-03-27,2017-03-27,2021-07-01,2021-07-01,https://patents.google.com/patent/DE102017205129B4/en,https://patentimages.storage.googleapis.com/7a/0c/be/9a35fa46d97da8/DE102017205129B4_0001.png
DE-102018205085-B4,Body structure for a vehicle ,Audi Ag,"Christian Isakiewitsch, Sebastian Scheiblecker",2018-04-04,2018-04-04,2022-09-01,2022-09-01,https://patents.google.com/patent/DE102018205085B4/en,https://patentimages.storage.googleapis.com/be/d6/27/15518a753d50a6/DE102018205085B4_0001.png
DE-102019212635-A1,"Method for providing food while driving in a motor vehicle, control device, motor vehicle, and preparation device ",Audi Ag,"Lars Ellermann, Steffen Ross",2019-08-23,2019-08-23,2021-02-25,,https://patents.google.com/patent/DE102019212635A1/en,https://patentimages.storage.googleapis.com/3f/4c/12/eb2b566282c95f/DE102019212635A1_0001.png
CN-108688472-B,"Safety device, motor vehicle having a safety device and method for operating a safety device ",奥迪股份公司,"M·盖斯, S·法伊",2017-04-06,2018-03-30,2021-08-13,2021-08-13,https://patents.google.com/patent/CN108688472B/en,https://patentimages.storage.googleapis.com/c6/87/75/d4030625b18c40/HDA0001618942520000011.png
US-2022270483-A1,Method for filling up a parking structure with vehicles ,Audi Ag,"Jürgen Horvath, Franz Lankes",2021-02-10,2022-02-09,2022-08-25,,https://patents.google.com/patent/US20220270483A1/en,https://patentimages.storage.googleapis.com/64/69/9a/eed9848dd31932/US20220270483A1-20220825-D00000.png
DE-102014017618-B4,Method for releasing and / or triggering a vehicle function of a motor vehicle and motor vehicle ,Audi Ag,"Thomas Ederle, Stefan Vogel",2014-11-28,2014-11-28,2017-11-09,2017-11-09,https://patents.google.com/patent/DE102014017618B4/en,https://patentimages.storage.googleapis.com/7f/b1/5a/3d59706b3bd2af/DE102014017618B4_0002.png
DE-102016221488-A1,Method for the autonomous operation of a motor vehicle after a charging process ,Audi Ag,"Daniel Lepczyk, Günter Schiele, Reimund Limbacher",2016-11-02,2016-11-02,2018-05-03,,https://patents.google.com/patent/DE102016221488A1/en,https://patentimages.storage.googleapis.com/9d/3e/f1/9079b8a4949315/DE102016221488A1_0001.png
US-10828810-B2,Method for the production of a vehicle body element and vehicle body element ,Audi Ag,"Anja Jäschke, Mario Boehme",2013-12-09,2014-11-27,2020-11-10,2020-11-10,https://patents.google.com/patent/US10828810B2/en,https://patentimages.storage.googleapis.com/a6/f0/91/1aab90ce530908/US10828810-20201110-D00000.png
WO-2020160864-A1,Transmission device for a motor vehicle ,Audi Ag,Christian Meixner,2019-02-08,2020-01-09,2020-08-13,,https://patents.google.com/patent/WO2020160864A1/en,
US-2022285754-A1,Method for introducing a heat-conducting compound into a battery module and injection arrangement ,Audi Ag,"Juergen Gerbrand, Marc Gormanns, Thomas Milde, Oliver Schieler, Martin Schuessler, Thomas Wittenschlaeger",2021-03-02,2022-02-07,2022-09-08,,https://patents.google.com/patent/US20220285754A1/en,https://patentimages.storage.googleapis.com/08/cd/67/1193ee39bffac6/US20220285754A1-20220908-D00000.png
DE-102017205436-B4,Method for operating a superconducting magnetic energy store and motor vehicle with a superconducting magnetic energy store ,Audi Ag,Martin Mühlmeier,2017-03-30,2017-03-30,2019-10-24,2019-10-24,https://patents.google.com/patent/DE102017205436B4/en,https://patentimages.storage.googleapis.com/37/80/bc/db9e26343d9a42/DE102017205436B4_0001.png
DE-102015012505-B4,Sealing arrangement for a connection device and connection device for an air conditioner ,Audi Ag,Robert Seitz,2015-09-24,2015-09-24,2017-08-03,2017-08-03,https://patents.google.com/patent/DE102015012505B4/en,https://patentimages.storage.googleapis.com/7e/18/44/bfa9f6504219cf/DE102015012505B4_0002.png
DE-102014017571-B4,Motor vehicle with a control device for an electric starter ,Audi Ag,"Andreas Gaßner, Stefan Bartusch",2014-11-27,2014-11-27,2021-01-21,2021-01-21,https://patents.google.com/patent/DE102014017571B4/en,https://patentimages.storage.googleapis.com/5b/92/69/f13e9214095042/DE102014017571B4_0005.png
DE-102013019196-A1,Motor vehicle with traffic flow analysis functionality ,Audi Ag,"Nikoletta Sofra, Andreas Reich",2013-11-15,2013-11-15,2015-05-21,,https://patents.google.com/patent/DE102013019196A1/en,https://patentimages.storage.googleapis.com/2c/eb/30/ce6b520e151737/DE102013019196A1_0002.png
DE-102014017354-B4,"Method for operating a backlight system, rear light system for a motor vehicle and motor vehicle with a backlight system ",Audi Ag,"Ernst Reiter, Marco Backer, Marco Svettini, Flavio Di Francesco, Francesca Rotaris",2014-11-22,2014-11-22,2018-11-08,2018-11-08,https://patents.google.com/patent/DE102014017354B4/en,https://patentimages.storage.googleapis.com/80/18/f3/45dff3cf97bb5e/DE102014017354B4_0001.png
DE-102019212001-A1,"Method for operating a motor vehicle, system with at least one motor vehicle and a server device external to the motor vehicle, motor vehicle and server device ",Audi Ag,Roman Strasser,2019-08-09,2019-08-09,2021-02-11,,https://patents.google.com/patent/DE102019212001A1/en,https://patentimages.storage.googleapis.com/8b/9f/c7/84df278a6df775/DE102019212001A1_0001.png
DE-102019212000-A1,Battery circuit for setting the state of charge of battery elements and a method for operating a battery circuit ,Audi Ag,"Alexander Barke, Michael Schneider",2019-08-09,2019-08-09,2021-02-11,,https://patents.google.com/patent/DE102019212000A1/en,https://patentimages.storage.googleapis.com/42/69/65/02b39e39df0965/DE102019212000A1_0001.png
US-10433351-B2,"Motor vehicle controller, method for monitoring a mobile internet connection, and motor vehicle ",Audi Ag,Tobias Rottenkolber,2016-06-14,2017-03-29,2019-10-01,2019-10-01,https://patents.google.com/patent/US10433351B2/en,https://patentimages.storage.googleapis.com/8b/b1/33/12daf1c9918d7f/US10433351-20191001-D00000.png
DE-102013018783-A1,Method for operating an entertainment system in a motor vehicle and motor vehicle ,Audi Ag,"Michael Reichel, Christian Mergl, Martin ALBERT",2013-11-08,2013-11-08,2015-05-13,,https://patents.google.com/patent/DE102013018783A1/en,https://patentimages.storage.googleapis.com/12/61/30/3426a043c3515d/DE102013018783A1_0002.png
DE-102018203944-B4,Method and motor vehicle for outputting information depending on a property characterizing an occupant of the motor vehicle ,Audi Ag,"Achim Enthaler, Michael Mürken, Andreas Thanheiser",2018-03-15,2018-03-15,2022-02-17,2022-02-17,https://patents.google.com/patent/DE102018203944B4/en,https://patentimages.storage.googleapis.com/49/1b/47/158e2d4bdef6b0/DE102018203944B4_0001.png
DE-102018203948-B3,"Level compensation container for a fluid circuit of a motor vehicle, method for operating a level compensation container and motor vehicle with a fluid circuit ",Audi Ag,"Sebastian Albl, Daniel Ghebru, Stefan Welz",2018-03-15,2018-03-15,2019-07-25,2019-07-25,https://patents.google.com/patent/DE102018203948B3/en,https://patentimages.storage.googleapis.com/13/f8/43/8f0a33c10dc45d/DE102018203948B3_0001.png
DE-102018203939-B4,Stator for an electrical machine and method for producing a stator for an electrical machine ,Audi Ag,Dávid Maczkó,2018-03-15,2018-03-15,2020-03-12,2020-03-12,https://patents.google.com/patent/DE102018203939B4/en,https://patentimages.storage.googleapis.com/4c/99/2a/f166ad182793ec/DE102018203939B4_0001.png
DE-102015012287-A1,Valve train for an internal combustion engine ,Audi Ag,"Peter Speth, Michael Jung",2015-09-23,2015-09-23,2017-03-23,,https://patents.google.com/patent/DE102015012287A1/en,https://patentimages.storage.googleapis.com/8d/cf/4e/e94e2e029f030b/DE102015012287A1_0002.png
DE-102015012503-A1,Holding device and motor vehicle with such a holding device ,Audi Ag,Matthias Wunderlich,2015-09-24,2015-09-24,2017-03-30,,https://patents.google.com/patent/DE102015012503A1/en,https://patentimages.storage.googleapis.com/e9/cb/f9/ee93fc29f56bfc/DE102015012503A1_0002.png
