search URL:,https://patents.google.com/?assignee=Ford+Motor+Company%0A&after=priority:20130101
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-D736132-S,Vehicle wheel ,Ford Motor Company,"Gordon M Platto, Bradley A Richards, William K Moore",2015-01-06,2015-01-06,2015-08-11,2015-08-11,https://patents.google.com/patent/USD736132S1/en,https://patentimages.storage.googleapis.com/ba/99/cc/57b42ba9f25bbe/USD0736132-20150811-D00000.png
US-11214119-B2,Methods and apparatus for vehicle HVAC control using portable devices ,Ford Motor Company,"Perry Robinson MacNeille, Jeffrey Yeung, Yimin Liu, Oleg Yurievitch Gusikhin, Omar Makke",2016-11-01,2016-11-01,2022-01-04,2022-01-04,https://patents.google.com/patent/US11214119B2/en,https://patentimages.storage.googleapis.com/72/ab/8c/14d7afed633aff/US11214119-20220104-D00000.png
US-D736131-S,Vehicle wheel ,Ford Motor Company,"David Mahoney, Jesse Diephuis",2014-12-15,2014-12-15,2015-08-11,2015-08-11,https://patents.google.com/patent/USD736131S1/en,https://patentimages.storage.googleapis.com/32/6c/3c/8e004653cdd457/USD0736131-20150811-D00000.png
US-D727210-S,Vehicle exterior ,Ford Motor Company,"James E. Grake, George Bucher, Michael Smith, Joel Piaskowski",2014-02-18,2014-02-18,2015-04-21,2015-04-21,https://patents.google.com/patent/USD727210S1/en,https://patentimages.storage.googleapis.com/87/58/1e/6fb85d52f383e0/USD0727210-20150421-D00000.png
US-D784015-S,Vehicle tote bag ,Ford Motor Company,"David Woodhouse, Bonghoon L Chung, Moray S Callum, Soo Y Kang-Morales",2015-03-30,2015-03-30,2017-04-18,2017-04-18,https://patents.google.com/patent/USD784015S1/en,https://patentimages.storage.googleapis.com/45/2f/68/f105a05065581b/USD0784015-20170418-D00000.png
US-D718190-S,Vehicle exterior ,Ford Motor Company,"Gordon M. Platto, Bradley A. Richards, Moray S. Callum, Joel Piaskowski, John Kim, William K. Moore, Dong H. Park, Bruce P. Williams, Richard Howard, Anthony Meyer",2013-12-03,2013-12-03,2014-11-25,2014-11-25,https://patents.google.com/patent/USD718190S1/en,https://patentimages.storage.googleapis.com/84/1e/1a/0240a8b96521ba/USD0718190-20141125-D00000.png
US-D751004-S,Vehicle rear lower bumper cover ,Ford Motor Company,"Ernesto RUPAR, Stefan Lamm",2015-01-30,2015-01-30,2016-03-08,2016-03-08,https://patents.google.com/patent/USD751004S1/en,https://patentimages.storage.googleapis.com/ad/88/3b/d58379ee231b7d/USD0751004-20160308-D00000.png
US-D751483-S,Vehicle wheel ,Ford Motor Company,"Garen Nicoghosian, Moray S Callum, Christopher Svensson, Craig S Metros",2015-01-12,2015-01-12,2016-03-15,2016-03-15,https://patents.google.com/patent/USD751483S1/en,https://patentimages.storage.googleapis.com/1a/06/b2/3eca51b76f5800/USD0751483-20160315-D00000.png
US-D788006-S,Vehicle wheel ,Ford Motor Company,"Gordon Platto, Sean Tant, Dong Park",2015-08-28,2015-08-28,2017-05-30,2017-05-30,https://patents.google.com/patent/USD788006S1/en,https://patentimages.storage.googleapis.com/f8/a4/0c/07bf77eab5c225/USD0788006-20170530-D00000.png
US-D784237-S,Vehicle wheel ,Ford Motor Company,"Gordon Platto, Sean Tant, Dong Park",2015-08-28,2015-08-28,2017-04-18,2017-04-18,https://patents.google.com/patent/USD784237S1/en,https://patentimages.storage.googleapis.com/23/0e/d7/e340082fae64d3/USD0784237-20170418-D00000.png
US-D783488-S,Vehicle wheel ,Ford Motor Company,"Gordon Platto, Sean Tant, Anthony Meyer",2015-08-28,2015-08-28,2017-04-11,2017-04-11,https://patents.google.com/patent/USD783488S1/en,https://patentimages.storage.googleapis.com/e5/56/68/2ddf62506bb2e8/USD0783488-20170411-D00000.png
US-D768895-S,Vehicle tail lamp ,Ford Motor Company,"Gordon Platto, Sean Tant, William K. Moore, Richard Howard, Bruce P. Williams",2015-08-28,2015-08-28,2016-10-11,2016-10-11,https://patents.google.com/patent/USD768895S1/en,https://patentimages.storage.googleapis.com/e9/12/91/78a038ed17a477/USD0768895-20161011-D00000.png
US-D727234-S,Vehicle wheel ,Ford Motor Company,"John C. Caswell, David C. Mahoney, Christopher Hamilton",2014-05-21,2014-05-21,2015-04-21,2015-04-21,https://patents.google.com/patent/USD727234S1/en,https://patentimages.storage.googleapis.com/00/33/af/6a30bc699f69d8/USD0727234-20150421-D00000.png
US-D733629-S,Vehicle trunk lid ,Ford Motor Company,Ernesto RUPAR,2014-03-26,2014-03-26,2015-07-07,2015-07-07,https://patents.google.com/patent/USD733629S1/en,https://patentimages.storage.googleapis.com/ed/d4/49/5d358800c4e794/USD0733629-20150707-D00000.png
US-D746743-S,Vehicle fender ,Ford Motor Company,"Darrell Behmer, Henry Bernardo, Damon Depeyster",2014-11-12,2014-11-12,2016-01-05,2016-01-05,https://patents.google.com/patent/USD746743S1/en,https://patentimages.storage.googleapis.com/3e/e7/c2/6fdd61f3245bff/USD0746743-20160105-D00000.png
US-D756274-S,Vehicle front lower grille ,Ford Motor Company,"Kemal Curic, Darrell Behmer, Christopher Svensson, Moray Callum, Joel Piaskowski",2014-10-24,2014-10-24,2016-05-17,2016-05-17,https://patents.google.com/patent/USD756274S1/en,https://patentimages.storage.googleapis.com/51/c3/a7/6e147be81306e5/USD0756274-20160517-D00000.png
US-D748026-S,Vehicle fender vent ,Ford Motor Company,"Kemal Curic, Darrell Behmer, Christopher Svensson, Moray Callum, Joel Piaskowski",2014-10-24,2014-10-24,2016-01-26,2016-01-26,https://patents.google.com/patent/USD748026S1/en,https://patentimages.storage.googleapis.com/20/4e/b1/0fea41767d97c8/USD0748026-20160126-D00000.png
US-D715210-S,Vehicle wheel ,Ford Motor Company,"Max Wolff, James Everett Grake, George Bucher, Soohyoung Kim",2014-01-23,2014-01-23,2014-10-14,2014-10-14,https://patents.google.com/patent/USD715210S1/en,https://patentimages.storage.googleapis.com/5e/d7/29/8533dc8e746298/USD0715210-20141014-D00000.png
US-D712317-S,Vehicle front upper grille ,Ford Motor Company,"Kevin George, George Bucher, Steven Gilmore, Shawn Wehrly",2013-12-10,2013-12-10,2014-09-02,2014-09-02,https://patents.google.com/patent/USD712317S1/en,https://patentimages.storage.googleapis.com/0e/bb/29/5389779557fed6/USD0712317-20140902-D00000.png
US-D740726-S,Vehicle front bumper valance ,Ford Motor Company,"Gordon M. Platto, Bradley A. Richards, Moray S. Callum, Joel Piaskowski, John Kim, William K. Moore",2013-12-03,2013-12-03,2015-10-13,2015-10-13,https://patents.google.com/patent/USD740726S1/en,https://patentimages.storage.googleapis.com/d2/db/70/188d6361c6058e/USD0740726-20151013-D00000.png
US-D760630-S,Vehicle rear lower bumper cover ,Ford Motor Company,"Ernesto RUPAR, Claudio Messale",2015-03-10,2015-03-10,2016-07-05,2016-07-05,https://patents.google.com/patent/USD760630S1/en,https://patentimages.storage.googleapis.com/ba/c4/68/8325711ce0ff56/USD0760630-20160705-D00000.png
US-D721627-S,Vehicle windshield ,Ford Motor Company,"Dillon R. Blanski, Murat Gueler, Christopher Hamilton",2014-05-21,2014-05-21,2015-01-27,2015-01-27,https://patents.google.com/patent/USD721627S1/en,https://patentimages.storage.googleapis.com/c8/d0/fc/644f9921bf6c7c/USD0721627-20150127-D00000.png
US-D764982-S,Vehicle exterior rear portion ,Ford Motor Company,"Gordon M Platto, Bradley A Richards, Dong H Park, Anthony Meyer",2015-01-06,2015-01-06,2016-08-30,2016-08-30,https://patents.google.com/patent/USD764982S1/en,https://patentimages.storage.googleapis.com/af/d3/f3/57bb06a51e042b/USD0764982-20160830-D00000.png
US-D751020-S,Vehicle wheel ,Ford Motor Company,"David Mahoney, Jesse Diephuis",2014-12-15,2014-12-15,2016-03-08,2016-03-08,https://patents.google.com/patent/USD751020S1/en,https://patentimages.storage.googleapis.com/c9/2b/9b/0412ee4424f92d/USD0751020-20160308-D00000.png
US-D788007-S,Vehicle wheel ,Ford Motor Company,"Gordon Platto, Sean Tant, Dong Park",2015-08-28,2015-08-28,2017-05-30,2017-05-30,https://patents.google.com/patent/USD788007S1/en,https://patentimages.storage.googleapis.com/34/d9/c2/b6dcbaf6f07e39/USD0788007-20170530-D00000.png
US-D775025-S,Vehicle front air dam ,Ford Motor Company,"Gordon Platto, Sean Tant, William K. Moore",2015-08-28,2015-08-28,2016-12-27,2016-12-27,https://patents.google.com/patent/USD775025S1/en,https://patentimages.storage.googleapis.com/4e/6c/ec/78745b4b84cfb7/USD0775025-20161227-D00000.png
US-10746128-B2,Cylinder bore having variable coating ,Ford Motor Company,"Clifford E MAKI, Larry Dean Elie, Timothy George BEYER, Arup Kumar Gangopadhyay, Hamed Ghaednia, James Maurice Boileau",2016-03-09,2019-11-18,2020-08-18,2020-08-18,https://patents.google.com/patent/US10746128B2/en,https://patentimages.storage.googleapis.com/db/4b/db/dfe7d01b430edf/US10746128-20200818-D00000.png
US-D751011-S,Vehicle rear upper bumper cover ,Ford Motor Company,"Darrell Behmer, Henry Bernardo, Damon Depeyster",2014-11-12,2014-11-12,2016-03-08,2016-03-08,https://patents.google.com/patent/USD751011S1/en,https://patentimages.storage.googleapis.com/b6/08/2a/a64a3586682ffa/USD0751011-20160308-D00000.png
US-D741229-S,Vehicle exterior ,Ford Motor Company,"Kemal Curic, Darrell Behmer, Christopher Svensson, Moray Callum, Joel Piaskowski",2014-10-24,2014-10-24,2015-10-20,2015-10-20,https://patents.google.com/patent/USD741229S1/en,https://patentimages.storage.googleapis.com/06/eb/4f/11cc1f74e6f4c8/USD0741229-20151020-D00000.png
US-D721303-S,Vehicle front upper bumper cover ,Ford Motor Company,"Gordon M. Platto, Bradley A. Richards, Moray S. Callum, Joel Piaskowski, John Kim",2013-12-03,2013-12-03,2015-01-20,2015-01-20,https://patents.google.com/patent/USD721303S1/en,https://patentimages.storage.googleapis.com/1e/51/bb/c689ac5919b24a/USD0721303-20150120-D00000.png
US-11634006-B2,Methods and apparatus for vehicle climate control using distributed sensors ,Ford Motor Company,"Perry Robinson MacNeille, Omar Makke, Yimin Liu, Jeffrey Yeung, Oleg Yurievitch Gusikhin",2017-02-23,2017-02-23,2023-04-25,2023-04-25,https://patents.google.com/patent/US11634006B2/en,https://patentimages.storage.googleapis.com/3b/e4/9a/4abb4a4ca12c5d/US11634006-20230425-D00000.png
US-D744926-S,Vehicle wheel ,Ford Motor Company,"John C. Caswell, David C. Mahoney, Christopher Hamilton",2014-05-21,2014-05-21,2015-12-08,2015-12-08,https://patents.google.com/patent/USD744926S1/en,https://patentimages.storage.googleapis.com/1f/d4/6d/c311717a4357a2/USD0744926-20151208-D00000.png
US-D738551-S,Vehicle tail lamp bar ,Ford Motor Company,"Jesse R. Diephuis, David C. Mahoney, Christopher Hamilton",2014-05-21,2014-05-21,2015-09-08,2015-09-08,https://patents.google.com/patent/USD738551S1/en,https://patentimages.storage.googleapis.com/2d/43/95/854bb14ae6f072/USD0738551-20150908-D00000.png
US-2019383623-A1,Dynamic connection determinations ,Ford Motor Company,"Sudipto Aich, Jeanne Isaacs, Jamel Seagraves",2018-06-14,2018-06-14,2019-12-19,,https://patents.google.com/patent/US20190383623A1/en,https://patentimages.storage.googleapis.com/59/6c/d5/e52ba87024c60e/US20190383623A1-20191219-D00000.png
US-2019383621-A1,Journey segment performance analysis ,Ford Motor Company,"Jeanne Isaacs, Sudipto Aich, Justin Danielson, Will Farrelly",2018-06-14,2018-06-14,2019-12-19,,https://patents.google.com/patent/US20190383621A1/en,https://patentimages.storage.googleapis.com/b7/5d/91/df121f6a0083c7/US20190383621A1-20191219-D00000.png
US-D714690-S,Vehicle exterior ,Ford Motor Company,"J C. Mays, Moray S. Callum, Joel Piaskowski, Darrell Behmer, Kemal Curic",2013-08-20,2014-03-18,2014-10-07,2014-10-07,https://patents.google.com/patent/USD714690S1/en,https://patentimages.storage.googleapis.com/67/1c/f1/9dc468d74bd5dd/USD0714690-20141007-D00000.png
US-D764983-S,Vehicle exterior front portion ,Ford Motor Company,"Gordon M Platto, Bradley A Richards, Dong H Park",2015-01-06,2015-01-06,2016-08-30,2016-08-30,https://patents.google.com/patent/USD764983S1/en,https://patentimages.storage.googleapis.com/a4/42/9d/f5066a5dd73851/USD0764983-20160830-D00000.png
US-D721630-S,Vehicle wheel ,Ford Motor Company,John McLeod,2014-02-14,2014-02-14,2015-01-27,2015-01-27,https://patents.google.com/patent/USD721630S1/en,https://patentimages.storage.googleapis.com/3d/c9/f3/59231733f99507/USD0721630-20150127-D00000.png
US-D727225-S,Vehicle front bumper cover ,Ford Motor Company,"Ernesto RUPAR, Dean Carbis",2014-02-13,2014-02-13,2015-04-21,2015-04-21,https://patents.google.com/patent/USD727225S1/en,https://patentimages.storage.googleapis.com/ae/53/d5/0866d6b057c046/USD0727225-20150421-D00000.png
US-D726619-S,Vehicle wheel ,Ford Motor Company,"Wolfgang Gotschke, Ulrike Kolb",2014-02-13,2014-02-13,2015-04-14,2015-04-14,https://patents.google.com/patent/USD726619S1/en,https://patentimages.storage.googleapis.com/7a/35/f0/be1076569d279a/USD0726619-20150414-D00000.png
US-10800266-B2,Mobility system that charges a drive battery of an electrically drivable motor vehicle ,Ford Motor Company,"Arnulf Sponheimer, Markus Kees",2017-02-08,2018-02-07,2020-10-13,2020-10-13,https://patents.google.com/patent/US10800266B2/en,https://patentimages.storage.googleapis.com/73/52/43/06d5dbc03efd9f/US10800266-20201013-D00000.png
US-D781202-S,Vehicle wheel ,Ford Motor Company,"David Mahoney, Jesse Diephuis",2014-12-15,2014-12-15,2017-03-14,2017-03-14,https://patents.google.com/patent/USD781202S1/en,https://patentimages.storage.googleapis.com/17/59/0c/f259d09da320c4/USD0781202-20170314-D00000.png
US-11034338-B2,Autonomous vehicle self-scheduled refueling ,Ford Motor Company,"Oliver Lei, Shiqi Qiu, John Robert Van Wiemeersch, Jayanthi Rao",2016-09-14,2016-09-14,2021-06-15,2021-06-15,https://patents.google.com/patent/US11034338B2/en,https://patentimages.storage.googleapis.com/68/f1/42/f42a94de17f715/US11034338-20210615-D00000.png
US-D724494-S,Vehicle exterior ,Ford Motor Company,"Ehab Kaoud, Melvin Betancourt, Mark Kaski",2013-12-16,2013-12-16,2015-03-17,2015-03-17,https://patents.google.com/patent/USD724494S1/en,https://patentimages.storage.googleapis.com/c9/23/62/d6a9cc65ef803b/USD0724494-20150317-D00000.png
US-D753323-S,Vehicle headlight ,Ford Motor Company,"Kevin George, George Bucher, Steven Gilmore, Shawn Wehrly",2013-12-10,2013-12-10,2016-04-05,2016-04-05,https://patents.google.com/patent/USD753323S1/en,https://patentimages.storage.googleapis.com/e1/16/d8/fdbc6246d80d6a/USD0753323-20160405-D00000.png
US-D756875-S,Vehicle wheel ,Ford Motor Company,"Kevin George, George Bucher, Steven Gilmore, Shawn Wehrly",2013-12-10,2013-12-10,2016-05-24,2016-05-24,https://patents.google.com/patent/USD756875S1/en,https://patentimages.storage.googleapis.com/08/e9/b7/6f20398294b4e3/USD0756875-20160524-D00000.png
US-D775561-S,Vehicle rear bumper ,Ford Motor Company,"Gordon Platto, Sean Tant, William K. Moore, Jonathan Fontaine",2015-08-28,2015-08-28,2017-01-03,2017-01-03,https://patents.google.com/patent/USD775561S1/en,https://patentimages.storage.googleapis.com/00/f9/54/626fd02b8996fb/USD0775561-20170103-D00000.png
CN-105270383-A,Vehicle speed profile prediction using neural networks ,"福特全球技术公司, 密歇根大学董事会","约翰内斯·盖尔·克里斯汀森, 瑞恩·亚伯拉罕·麦吉, 安东尼·马克·菲利普斯, 邝明朗, 王文多, 伊·墨菲, 朴正密, 方辰",2014-05-30,2015-05-29,2016-01-27,,https://patents.google.com/patent/CN105270383A/en,
US-D740185-S,Vehicle front upper grille ,Ford Motor Company,"Dillon R. Blanski, Murat Gueler, Christopher Hamilton",2014-05-21,2014-05-21,2015-10-06,2015-10-06,https://patents.google.com/patent/USD740185S1/en,https://patentimages.storage.googleapis.com/7d/e5/46/ea25f63fd3f26a/USD0740185-20151006-D00000.png
US-D726599-S,Vehicle front upper grille ,Ford Motor Compnay,"James E. Grake, George Bucher, Michael Smith, Joel Piaskowski",2014-02-18,2014-02-18,2015-04-14,2015-04-14,https://patents.google.com/patent/USD726599S1/en,https://patentimages.storage.googleapis.com/59/e6/f8/a550ea72c78784/USD0726599-20150414-D00000.png
US-D737176-S,Vehicle exterior ,Ford Motor Company Brazil LTDA.,"Ehab Kaoud, Joao Marcos Ramos, Robert T. Laster, Fabio Sandrin, Bonghoon L. Chung, James Conner",2013-11-06,2014-05-02,2015-08-25,2015-08-25,https://patents.google.com/patent/USD737176S1/en,https://patentimages.storage.googleapis.com/fa/2a/1d/f88081b83e61cf/USD0737176-20150825-D00000.png
US-D733622-S,Vehicle rear upper bumper cover ,Ford Motor Company,Ernesto RUPAR,2014-03-26,2014-03-26,2015-07-07,2015-07-07,https://patents.google.com/patent/USD733622S1/en,https://patentimages.storage.googleapis.com/04/08/15/04f8e6e161fbec/USD0733622-20150707-D00000.png
US-D735914-S,Vehicle headlamp ,Ford Motor Company,Wolfgang Gotschke,2014-02-14,2014-02-14,2015-08-04,2015-08-04,https://patents.google.com/patent/USD735914S1/en,https://patentimages.storage.googleapis.com/49/f6/9b/061f034aa01e67/USD0735914-20150804-D00000.png
US-2018003590-A1,Chock assembly ,Ford Motor Company Limited,"Mickey Kevin Etches, Doug Blair",2016-07-01,2017-06-30,2018-01-04,,https://patents.google.com/patent/US20180003590A1/en,https://patentimages.storage.googleapis.com/10/f2/bc/60e72a1f5d640b/US20180003590A1-20180104-D00000.png
US-D725555-S,Vehicle front upper grille ,Ford Motor Company,"Max Wolff, James Everett Grake, George Bucher, Soohyoung Kim",2014-01-23,2014-01-23,2015-03-31,2015-03-31,https://patents.google.com/patent/USD725555S1/en,https://patentimages.storage.googleapis.com/ee/ee/d2/88d9921cdade0c/USD0725555-20150331-D00000.png
US-D756273-S,Vehicle fender vent ,Ford Motor Company,"Gordon M Platto, Bradley A Richards, Dong H Park, William K Moore",2015-01-06,2015-01-06,2016-05-17,2016-05-17,https://patents.google.com/patent/USD756273S1/en,https://patentimages.storage.googleapis.com/4b/f9/30/aee37528e7c68d/USD0756273-20160517-D00000.png
US-D756879-S,Vehicle wheel ,Ford Motor Company,"Kevin George, George Bucher, Steven Gilmore, Shawn Wehrly",2013-12-10,2013-12-10,2016-05-24,2016-05-24,https://patents.google.com/patent/USD756879S1/en,https://patentimages.storage.googleapis.com/2d/bc/33/25931581387558/USD0756879-20160524-D00000.png
US-D751740-S,Vehicle headlight ,Ford Motor Company,"Max Wolff, Andrea Di Buduo, John Caswell",2014-12-15,2014-12-15,2016-03-15,2016-03-15,https://patents.google.com/patent/USD751740S1/en,https://patentimages.storage.googleapis.com/09/d6/d2/74d9eecfad7bd4/USD0751740-20160315-D00000.png
US-11235876-B2,Drone-based vehicle illumination ,Ford Motor Company,"Cynthia M. Neubecker, Brad Alan Ignaczak, Somak Datta Gupta, Brian Bennie",2016-12-14,2016-12-14,2022-02-01,2022-02-01,https://patents.google.com/patent/US11235876B2/en,https://patentimages.storage.googleapis.com/41/24/e8/f73d3298bf7780/US11235876-20220201-D00000.png
DE-102015015046-A1,"Membrane electrode assembly for a fuel cell, method for producing the membrane electrode assembly, fuel cell system and vehicle ","Daimler Ag, Ford Motor Company","Carmen Chuy, Scott McDermid, Kyoung Bai, Tran Ngo",2014-11-28,2015-11-24,2016-06-02,,https://patents.google.com/patent/DE102015015046A1/en,https://patentimages.storage.googleapis.com/f2/d2/13/ccc0fd77bea156/DE102015015046A1_0002.png
US-2017116785-A1,Head up display ,Ford Motor Company Limited,"Alex Jarvis, Morten Warren, Marcus Hoggarth",2015-10-22,2016-10-20,2017-04-27,,https://patents.google.com/patent/US20170116785A1/en,https://patentimages.storage.googleapis.com/63/34/9c/dd916d77375a50/US20170116785A1-20170427-D00000.png
US-2019367036-A1,Remote autonomous vehicle ride share supervision ,Ford Motor Company,"Ronald Patrick Brombach, Daniel M. King, John Robert Van Wiemeersch",2016-11-22,2016-11-22,2019-12-05,,https://patents.google.com/patent/US20190367036A1/en,https://patentimages.storage.googleapis.com/cc/f7/db/1e163fd3e01782/US20190367036A1-20191205-D00000.png
US-10817736-B2,System and methods for identifying unoccupied parking positions ,Ford Motor Company,"Harpreestsingh Banvait, Ashley Elizabeth Micks, Jinesh J. Jain, Scott Vincent Myers",2016-10-19,2016-10-19,2020-10-27,2020-10-27,https://patents.google.com/patent/US10817736B2/en,https://patentimages.storage.googleapis.com/ec/cb/87/5fb9a0d1ea1070/US10817736-20201027-D00000.png
US-9630655-B1,Grille carrier ,Ford Motor Copmany,"Jeffery Lee, Joseph Andrew Hickey",2015-11-24,2015-11-24,2017-04-25,2017-04-25,https://patents.google.com/patent/US9630655B1/en,https://patentimages.storage.googleapis.com/61/97/2a/1e340d910003d2/US09630655-20170425-D00000.png
US-D771850-S,Vehicle headlight ,Ford Motor Company,"Gordon Platto, Sean Tant, Richard Howard, Bruce P. Williams",2015-08-28,2015-08-28,2016-11-15,2016-11-15,https://patents.google.com/patent/USD771850S1/en,https://patentimages.storage.googleapis.com/55/a2/8d/b01c0533f44482/USD0771850-20161115-D00000.png
US-D803125-S,Vehicle rear bumper step pad ,Ford Motor Company,"Gordon Platto, Sean Tant, William K. Moore",2015-08-28,2015-08-28,2017-11-21,2017-11-21,https://patents.google.com/patent/USD803125S1/en,https://patentimages.storage.googleapis.com/da/ce/82/6e203efb09e1eb/USD0803125-20171121-D00000.png
US-D784236-S,Vehicle wheel ,Ford Motor Company,"Gordon Platto, Sean Tant, Anthony Meyer",2015-08-28,2015-08-28,2017-04-18,2017-04-18,https://patents.google.com/patent/USD784236S1/en,https://patentimages.storage.googleapis.com/97/54/a4/68a67875c03f66/USD0784236-20170418-D00000.png
US-D798218-S,Vehicle wheel cap ,Ford Motor Company,"Gordon Platto, Sean Tant, Dong Park",2015-08-28,2015-08-28,2017-09-26,2017-09-26,https://patents.google.com/patent/USD798218S1/en,https://patentimages.storage.googleapis.com/02/0b/15/66210a51d6237f/USD0798218-20170926-D00000.png
US-2019266890-A1,Methods and apparatus for presenting lane and vehicle type-specific traffic information on a map ,Ford Motor Company,"Oliver Lei, Al R. Murray",2016-10-20,2016-10-20,2019-08-29,,https://patents.google.com/patent/US20190266890A1/en,https://patentimages.storage.googleapis.com/65/2e/f7/7dd4cea9a9877f/US20190266890A1-20190829-D00000.png
EP-3510662-A1,Below freezing start-up method for fuel cell system ,"Daimler AG, Ford Motor Company, Nissan Motor Co., Ltd.","Michael Procter, Yosuke Fukuyama, Richard Fellows, Takeshi Shiomi, Laura Iwan",2016-09-08,2017-08-25,2019-07-17,,https://patents.google.com/patent/EP3510662A1/en,
US-10826083-B2,Fuel cell assemblies with improved reactant flow ,"Daimler Ag, Ford Motor Company, Nissank Motor Co., Ltd.","Simon Farrington, Christian Caussel",2014-07-10,2015-06-24,2020-11-03,2020-11-03,https://patents.google.com/patent/US10826083B2/en,https://patentimages.storage.googleapis.com/e2/73/b0/7a39f8ca91ad5f/US10826083-20201103-D00000.png
WO-2016042376-A1,Bipolar plate assembly with integrated seal for fuel cell ,"Daimler Ag, Ford Motor Company, Nissan Motor Co., Ltd.","Ryan BLUNT, Robert Henry ARTIBISE, David Adam, Stephen Wade, Martin Keuerleber",2014-09-20,2015-09-02,2016-03-24,,https://patents.google.com/patent/WO2016042376A1/en,
US-10367218-B2,"Electrode catalyst layer for fuel cell, method for producing the same, and membrane electrode assembly and fuel cell using the catalyst layer ","Nissan Motor Co., Ltd., Daimler Ag, Ford Motor Company","Hiroshi Iden, Atsushi Ohma, Shinichi Takahashi, Tetsuya Mashio, Norifumi Horibe",2014-10-29,2015-10-08,2019-07-30,2019-07-30,https://patents.google.com/patent/US10367218B2/en,https://patentimages.storage.googleapis.com/7c/b5/8a/a53f85f64245d4/US10367218-20190730-D00000.png
US-10714762-B2,"Electrode catalyst layer for fuel cell, and fuel cell membrane electrode assembly and fuel cell using the catalyst layer ","Nissan Motor Co., Ltd.","Shinichi Takahashi, Tetsuya Mashio",2014-10-29,2015-10-08,2020-07-14,2020-07-14,https://patents.google.com/patent/US10714762B2/en,https://patentimages.storage.googleapis.com/1b/75/c3/7a1620c6c7374e/US10714762-20200714-D00000.png
US-10489510-B2,Sentiment analysis of product reviews from social media ,Ford Motor Company,"Zhen JIANG, Xianfeng Hu, Yan Fu, Yao Ge, Jian Fang",2017-04-20,2017-04-20,2019-11-26,2019-11-26,https://patents.google.com/patent/US10489510B2/en,https://patentimages.storage.googleapis.com/b9/de/f4/1eec397873ab4c/US10489510-20191126-D00000.png
US-2018281041-A1,Method and system for flanging a metal piece ,"Ford Global Technologies, Llc","John W. Davis, Kenneth James SCHMIDT, Christian Richard GENEREUX",2017-03-30,2017-03-30,2018-10-04,,https://patents.google.com/patent/US20180281041A1/en,https://patentimages.storage.googleapis.com/0b/ed/db/8beb46ee37b841/US20180281041A1-20181004-D00000.png
US-10913473-B2,Dolly with automated height adjustment ,"Ford Global Technologies, Llc","Jamel Seagraves, Chih-Wei Tang, Sudipto Aich",2016-10-04,2016-10-04,2021-02-09,2021-02-09,https://patents.google.com/patent/US10913473B2/en,https://patentimages.storage.googleapis.com/5b/85/3c/79abe8f2c3389f/US10913473-20210209-D00000.png
US-10151340-B2,High-contrast engine connecting rod ,"Ford Global Technologies, Llc","Gene Reed Andersen, Jimmy Darrell PARKER",2015-09-28,2017-03-28,2018-12-11,2018-12-11,https://patents.google.com/patent/US10151340B2/en,https://patentimages.storage.googleapis.com/a8/b4/94/0b24d26769967a/US10151340-20181211-D00000.png
US-10082187-B2,Mechanically roughened brake rotors ,"Ford Global Technologies, Llc","David Alan Stephenson, James Maurice Boileau, Timothy J. Potter, David Garrett Coffman",2014-12-22,2014-12-22,2018-09-25,2018-09-25,https://patents.google.com/patent/US10082187B2/en,https://patentimages.storage.googleapis.com/a2/a4/9f/6dce66a5ff46b6/US10082187-20180925-D00000.png
US-2015231617-A1,Fe-SAPO-34 CATALYST FOR USE IN NOX REDUCTION AND METHOD OF MAKING ,"Ford Global Technologies, Llc","Stanislava Andonova, Stefanie Tamm, Louise Olsson, Clifford Norman Montreuil, Christine Kay Lambert",2014-02-19,2015-01-14,2015-08-20,,https://patents.google.com/patent/US20150231617A1/en,https://patentimages.storage.googleapis.com/38/94/ca/98519d2a9a578c/US20150231617A1-20150820-D00000.png
US-2016291854-A1,Methods and systems for configuration of a vehicle feature ,Ford Motor Company Of Australia Limited,Luke ADDATI,2015-03-30,2015-03-30,2016-10-06,,https://patents.google.com/patent/US20160291854A1/en,https://patentimages.storage.googleapis.com/8d/38/c1/2de5743dcba1fd/US20160291854A1-20161006-D00000.png
US-2018333924-A1,Method of controlling warping in 3d printing ,Ford Motor Company,John Modzel,2017-05-17,2017-05-17,2018-11-22,,https://patents.google.com/patent/US20180333924A1/en,https://patentimages.storage.googleapis.com/ee/53/df/a55525cf711a9d/US20180333924A1-20181122-D00000.png
US-2017021402-A1,Device for scraping debris from metal wire ,Ford Motor Company,Timothy George BEYER,2015-07-23,2015-07-23,2017-01-26,,https://patents.google.com/patent/US20170021402A1/en,https://patentimages.storage.googleapis.com/2e/6a/14/80d55a57a9113b/US20170021402A1-20170126-D00000.png
US-2018034075-A1,Porous inserts for improved coolant distribution in bipolar plate assemblies for fuel cells ,"Daimler Ag, Ford Motor Company",Alireza Roshanzamir,2013-07-05,2017-09-06,2018-02-01,,https://patents.google.com/patent/US20180034075A1/en,https://patentimages.storage.googleapis.com/21/a5/90/6433ad5c865d35/US20180034075A1-20180201-D00000.png
