search URL:,https://patents.google.com/?assignee=Nio+Inc.%0A&after=priority:20130101
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2018047956-A1,Battery module with auxiliary components ,"NextEv USA, Inc.",Austin NEWMAN,2016-08-09,2016-12-01,2018-02-15,,https://patents.google.com/patent/US20180047956A1/en,https://patentimages.storage.googleapis.com/45/92/07/ebc52a067e5208/US20180047956A1-20180215-D00000.png
US-2022250433-A1,Pre-conditioning climate control based on user's calendar and daily routine ,"Nio Usa, Inc.","Anqi Wang, An Wu, Matthew J. Daigle, Sama Aghniaey, Bruno M. Barthelemy",2020-03-18,2022-04-25,2022-08-11,,https://patents.google.com/patent/US20220250433A1/en,https://patentimages.storage.googleapis.com/51/6d/1c/00aa6108b213e3/US20220250433A1-20220811-D00000.png
US-2018281739-A1,Airbag deployment trajectory control mechanism and method ,"NextEv USA, Inc.","Heng Zhang, Jeffrey D. Rupp, Christopher Eckert, Yih-Charng Deng",2017-03-29,2017-03-29,2018-10-04,,https://patents.google.com/patent/US20180281739A1/en,https://patentimages.storage.googleapis.com/b4/cf/0a/f0c3b3989c9b5d/US20180281739A1-20181004-D00000.png
US-2018281728-A1,Deployable airbag positioner and method ,"NextEv USA, Inc.","Heng Zhang, Jeffrey D. Rupp, Christopher Eckert, Yih-Charng Deng",2017-03-29,2017-03-29,2018-10-04,,https://patents.google.com/patent/US20180281728A1/en,https://patentimages.storage.googleapis.com/58/ed/50/7060935473e987/US20180281728A1-20181004-D00000.png
US-2021265669-A1,Serviceable flex circuit for battery module ,"Nio Usa, Inc.","Adam H. Ing, Yadunandana Yellambalase",2020-02-25,2020-02-25,2021-08-26,,https://patents.google.com/patent/US20210265669A1/en,https://patentimages.storage.googleapis.com/12/44/1e/89f5c6cef951ac/US20210265669A1-20210826-D00000.png
US-2021070277-A1,"Vehicle power devices, systems, and methods with multiple modes ","Nio Usa, Inc.",Alexander J. Smith,2019-09-06,2019-09-06,2021-03-11,,https://patents.google.com/patent/US20210070277A1/en,https://patentimages.storage.googleapis.com/f5/ca/31/8361b3771b62da/US20210070277A1-20210311-D00000.png
US-2021039612-A1,Braking system for a vehicle ,"Nio Usa, Inc.",Jorge Marquez Sanchez,2019-08-05,2019-08-05,2021-02-11,,https://patents.google.com/patent/US20210039612A1/en,https://patentimages.storage.googleapis.com/1c/26/e1/e4b5e2cd8b5617/US20210039612A1-20210211-D00000.png
US-2021005921-A1,Aluminum can with multi-thickness wall for lithium-ion cell ,"Nio Usa, Inc.","Marc W. Juzkow, Alexander J. Smith",2019-07-01,2019-07-01,2021-01-07,,https://patents.google.com/patent/US20210005921A1/en,https://patentimages.storage.googleapis.com/43/5d/be/0a85eb4606a556/US20210005921A1-20210107-D00000.png
US-2021237698-A1,Redundant braking system for a motor vehicle ,"Nio Usa, Inc.","Aaron R. Bailey, Bruno M. Barthelemy, Jorge A. Marquez Sanchez",2020-02-04,2020-02-04,2021-08-05,,https://patents.google.com/patent/US20210237698A1/en,https://patentimages.storage.googleapis.com/d9/89/7f/89c670009df0c7/US20210237698A1-20210805-D00000.png
US-11036252-B1,Pedal assembly for a motor vehicle ,"Nio Usa, Inc.","Martin J. McKeefery, Ryan T. Mackintosh, Shane L. Kenyon, Jorge A. Marquez Sanchez",2020-01-10,2020-01-10,2021-06-15,2021-06-15,https://patents.google.com/patent/US11036252B1/en,https://patentimages.storage.googleapis.com/61/f0/da/f2a0409acefad5/US11036252-20210615-D00000.png
US-2021291623-A1,Pre-conditioning climate control based on user's calendar and daily routine ,"Nio Usa, Inc.","Anqi Wang, An Wu, Matthew J. Daigle, Sama Aghniaey, Bruno M. Barthelemy",2020-03-18,2020-03-18,2021-09-23,,https://patents.google.com/patent/US20210291623A1/en,https://patentimages.storage.googleapis.com/ca/0c/02/47ace6bbb59c73/US20210291623A1-20210923-D00000.png
US-2018111484-A1,Sanity monitor for power module ,"Nio Usa, Inc.",Robert Herb,2016-10-25,2016-12-29,2018-04-26,,https://patents.google.com/patent/US20180111484A1/en,https://patentimages.storage.googleapis.com/68/78/9d/b6744495e32ca3/US20180111484A1-20180426-D00000.png
US-2021206236-A1,Vehicle climate control system with filtered condensate misting ,"Nio Usa, Inc.","Armando Mendez Abrego, Dewashish Kanta Prashad, Omnaath Guptha Harihara Gupta, Joshua Smith",2020-01-03,2020-01-03,2021-07-08,,https://patents.google.com/patent/US20210206236A1/en,https://patentimages.storage.googleapis.com/61/f1/a2/8ab24473840192/US20210206236A1-20210708-D00000.png
US-11257230-B2,Adaptive feature map anchor pruning ,"Nio Usa, Inc.","Zachary M. Kendrick, Disha Ahuja, Ashwath Aithal",2020-02-04,2020-02-04,2022-02-22,2022-02-22,https://patents.google.com/patent/US11257230B2/en,https://patentimages.storage.googleapis.com/31/88/a0/b042f9ab976319/US11257230-20220222-D00000.png
US-2019031249-A1,Hemless a-class panel joining for vehicle body construction ,"Nio Usa, Inc.","Austin L. Newman, Nermin Mujcinovic",2017-07-31,2017-07-31,2019-01-31,,https://patents.google.com/patent/US20190031249A1/en,https://patentimages.storage.googleapis.com/0b/bc/f4/8d722ccf3e7189/US20190031249A1-20190131-D00000.png
WO-2019014565-A1,Programming complex parking maneuvers for driverless vehicles ,"Nio Usa, Inc.","Jamie P. Carlson, Yadunandana Yellambalase, Sathya Narayanan KASTURI RANGAN",2017-07-14,2018-07-13,2019-01-17,,https://patents.google.com/patent/WO2019014565A1/en,
