search URL:,https://patents.google.com/?assignee=Contemporary+Amperex+Technology+Co.+Limited%0A&after=priority:20130101
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
EP-3582291-B1,Battery module ,"Contemporary Amperex Technology Co., Limited","Xin Zeng, Sien Chen, Kaiqin YU, Shoujiang XU, Chunyan FENG",2018-06-15,2018-08-30,2020-05-13,2020-05-13,https://patents.google.com/patent/EP3582291B1/en,https://patentimages.storage.googleapis.com/ff/30/7b/d5f170e55f2813/imgf0001.png
EP-3920315-B1,Battery pack and vehicle ,"Contemporary Amperex Technology Co., Limited","Haihua Huang, Tingting ZHU",2019-11-19,2020-10-28,2023-06-07,2023-06-07,https://patents.google.com/patent/EP3920315B1/en,https://patentimages.storage.googleapis.com/39/09/62/7afdd741a8f6e5/imgf0001.png
US-11527752-B2,"Positive active material and preparation method thereof, electrochemical battery, battery module, battery pack, and apparatus ","Contemporary Amperex Technology Co., Limited","Qi Wu, Jinhua HE, Changyin JI",2018-09-26,2020-12-22,2022-12-13,2022-12-13,https://patents.google.com/patent/US11527752B2/en,https://patentimages.storage.googleapis.com/6c/3f/82/72cbe27dbff292/US11527752-20221213-D00000.png
US-11114716-B1,"Secondary battery, battery pack and device using battery ","Contemporary Amperex Technology Co., Limited","Xinxiang Chen, Peng Wang, Yuanbao Chen, Zhijun Guo, Yulian ZHENG, Chengdu Liang, Wei Li",2020-05-14,2020-12-29,2021-09-07,2021-09-07,https://patents.google.com/patent/US11114716B1/en,https://patentimages.storage.googleapis.com/8d/72/9d/60a7137ee1e352/US11114716-20210907-D00000.png
EP-3435454-B1,Lithium-ion battery and positive active material therefor ,"Contemporary Amperex Technology Co., Limited",Hui Liu,2017-07-26,2018-07-26,2021-03-17,2021-03-17,https://patents.google.com/patent/EP3435454B1/en,https://patentimages.storage.googleapis.com/d4/8c/45/c592e0de81926e/imgf0001.png
CN-105655635-A,"Composite solid polymer electrolyte membrane, preparation method thereof and polymer lithium battery ",宁德时代新能源科技股份有限公司,"洪响, 钟开富, 江德顺, 湛英杰, 赵新风",2014-11-11,2014-11-11,2016-06-08,,https://patents.google.com/patent/CN105655635A/en,
EP-3907773-B1,Secondary battery ,"Contemporary Amperex Technology Co., Limited","Xiangyan BU, Qingkui CHI, Peng Wang",2019-08-14,2020-08-10,2023-02-01,2023-02-01,https://patents.google.com/patent/EP3907773B1/en,https://patentimages.storage.googleapis.com/9b/ae/19/90f5208f04da1c/imgf0001.png
WO-2018014164-A1,Method for supplementing sodium ion battery with sodium and electrode sheet and battery obtained by preparation ,宁德时代新能源科技股份有限公司,"梁成都, 苏硕剑, 郭永胜, 李晓燕, 罗莉",2016-07-18,2016-07-18,2018-01-25,,https://patents.google.com/patent/WO2018014164A1/en,
US-11324978-B2,Fire-fighting fluid storage apparatus of battery pack ,"Contemporary Amperex Technology Co., Limited","Jiarong HONG, Xiaoteng Huang, Wenli Wang, Yanhuo XIANG",2018-12-28,2021-06-25,2022-05-10,2022-05-10,https://patents.google.com/patent/US11324978B2/en,https://patentimages.storage.googleapis.com/e9/00/f2/a493384752fde5/US11324978-20220510-D00000.png
CN-105655540-A,Electrode pole piece and lithium ion battery ,宁德时代新能源科技股份有限公司,"郭彬彬, 阳超",2014-11-12,2014-11-12,2016-06-08,,https://patents.google.com/patent/CN105655540A/en,
US-11637440-B2,"Battery management system, and method and apparatus for transmitting information ","Contemporary Amperex Technology Co., Limited","Zhimin DAN, Wenbin Lu, Wei Zhang, Yizhen Hou, Jia Xu, Jiechao Luo, Teng YU",2018-09-12,2021-09-10,2023-04-25,2023-04-25,https://patents.google.com/patent/US11637440B2/en,https://patentimages.storage.googleapis.com/63/ad/4b/b6e4a5ac911a50/US11637440-20230425-D00000.png
US-11342611-B2,"Battery pack, vehicle and control method for alleviating thermal runaway spreading of battery pack ","Contemporary Amperex Technology Co., Limited","Xiaoteng Huang, Jiarong HONG, Wenli Wang",2019-09-26,2021-12-06,2022-05-24,2022-05-24,https://patents.google.com/patent/US11342611B2/en,https://patentimages.storage.googleapis.com/74/14/a4/795c9d30be1100/US11342611-20220524-D00000.png
US-11658330-B2,Battery ,"Contemporary Amperex Technology Co., Limited","Haizu Jin, Xiaowen Zhang, Zhenhua Li",2018-11-16,2022-04-29,2023-05-23,2023-05-23,https://patents.google.com/patent/US11658330B2/en,https://patentimages.storage.googleapis.com/9d/62/88/1ac6643017d32b/US11658330-20230523-D00000.png
EP-3745523-B1,Secondary battery and automobile ,"Contemporary Amperex Technology Co., Limited","Bing Chen, Zhijun Guo, Peng Wang, Jie Zhang, Yong Zhou",2018-03-01,2018-04-02,2022-08-17,2022-08-17,https://patents.google.com/patent/EP3745523B1/en,https://patentimages.storage.googleapis.com/7c/34/6e/8e0e0f987546cf/imgf0001.png
US-11726133-B2,Energy storage system and insulation detection method therefor ,"Contemporary Amperex Technology Co., Limited","Chaoyang Liu, Jinfeng Gao",2019-02-28,2020-02-27,2023-08-15,2023-08-15,https://patents.google.com/patent/US11726133B2/en,https://patentimages.storage.googleapis.com/10/4e/c6/79b24f0a79da9e/US11726133-20230815-D00000.png
US-2018123161-A1,Secondary battery ,"Contemporary Amperex Technology Co., Limited","Chengyou Xing, Jian Guo",2016-11-01,2017-07-24,2018-05-03,,https://patents.google.com/patent/US20180123161A1/en,https://patentimages.storage.googleapis.com/ab/2a/0b/0fd755b2d37b4a/US20180123161A1-20180503-D00000.png
WO-2018176692-A1,"System firmware updating method, device and battery management system ",宁德时代新能源科技股份有限公司,姚志瑞,2017-03-28,2017-07-18,2018-10-04,,https://patents.google.com/patent/WO2018176692A1/en,https://patentimages.storage.googleapis.com/c3/fa/0b/de2cd802d151f3/PCTCN2017093299-appb-300001.png
EP-3796420-B1,Battery module and battery pack ,"Contemporary Amperex Technology Co., Limited","Xingdi CHEN, Yuepan HOU, Kaijie YOU, Linggang ZHOU, Peng Wang, Yanan PENG",2019-02-27,2020-02-09,2022-10-12,2022-10-12,https://patents.google.com/patent/EP3796420B1/en,https://patentimages.storage.googleapis.com/87/c5/9e/5da669da8d2a03/imgf0001.png
EP-3965197-B1,"Battery, electric device, and battery preparation method and device ","Contemporary Amperex Technology Co., Limited","Chengdu Liang, Xiaobo Chen, Yao Li, Wei Wang, Yuepan HOU, Peng Wang, Yongshou Lin",2020-07-10,2020-07-10,2023-03-15,2023-03-15,https://patents.google.com/patent/EP3965197B1/en,https://patentimages.storage.googleapis.com/68/54/5d/a75bf4eeda0315/imgf0001.png
WO-2023071524-A1,"Top cover assembly, battery cell, battery, and electric device ",宁德时代新能源科技股份有限公司,"师光达, 李英, 郭京浩, 蔡雅芝, 迟庆魁, 钟礼斌",2021-10-25,2022-09-02,2023-05-04,,https://patents.google.com/patent/WO2023071524A1/en,
WO-2023071767-A1,"Battery cell, battery, and electric device ",宁德时代新能源科技股份有限公司,"李晓伟, 刘晓梅, 郑挺",2021-10-25,2022-10-10,2023-05-04,,https://patents.google.com/patent/WO2023071767A1/en,
EP-3905363-B1,Battery module ,"Contemporary Amperex Technology Co., Limited","Zhichao Wang, Peng Wang",2019-08-20,2020-07-26,2023-06-14,2023-06-14,https://patents.google.com/patent/EP3905363B1/en,https://patentimages.storage.googleapis.com/5a/ec/77/ca786109208b21/imgf0001.png
EP-3979388-B1,Electrochemical energy storage apparatus and device ,"Contemporary Amperex Technology Co., Limited",Yang Yu,2019-08-08,2020-07-31,2023-06-28,2023-06-28,https://patents.google.com/patent/EP3979388B1/en,https://patentimages.storage.googleapis.com/05/a9/9b/6787df516f7b39/imgf0001.png
EP-3916891-B1,"Battery, battery module and electric equipment ","Contemporary Amperex Technology Co., Limited","Yuanbao CHEN, Quankun Li, Peng Wang, Lingyan JIANG",2020-04-09,2020-08-10,2023-06-14,2023-06-14,https://patents.google.com/patent/EP3916891B1/en,https://patentimages.storage.googleapis.com/84/74/0b/318944ed98f2c5/imgf0001.png
WO-2018120771-A1,Battery target soc determining method and device ,宁德时代新能源科技股份有限公司,"颜昱, 谭俐",2016-12-26,2017-07-17,2018-07-05,,https://patents.google.com/patent/WO2018120771A1/en,https://patentimages.storage.googleapis.com/6f/95/8c/82c691c1893128/PCTCN2017093168-appb-300001.png
EP-3951977-B1,"Secondary battery, and battery module, battery pack and device containing same ","Contemporary Amperex Technology Co., Limited","Guangjun Wang, Chenchen Zhang, Dongsheng LUO, Yueying LAN",2019-11-06,2020-10-29,2023-05-03,2023-05-03,https://patents.google.com/patent/EP3951977B1/en,https://patentimages.storage.googleapis.com/df/9d/8e/2bfc8c45a262b6/imgf0001.png
EP-3916848-B1,"Secondary battery, battery module having same, battery pack, and device ","Contemporary Amperex Technology Co., Limited","Danfeng WANG, Chuanmiao Yan",2019-12-04,2020-11-10,2023-02-22,2023-02-22,https://patents.google.com/patent/EP3916848B1/en,https://patentimages.storage.googleapis.com/bc/ce/a8/c8ad0f8f803652/imgf0001.png
EP-3926750-B1,Soft package battery module and device of which battery pack uses soft package battery module ,"Contemporary Amperex Technology Co., Limited","Yongguang Wang, Kaijie YOU, Xingdi CHEN, Yu Tang, Zhichao Wang",2019-11-19,2020-11-12,2023-07-12,2023-07-12,https://patents.google.com/patent/EP3926750B1/en,https://patentimages.storage.googleapis.com/1e/7f/91/2d9e3086afcc9d/imgf0001.png
US-11588200-B2,Battery module ,"Contemporary Amperex Technology Co., Limited","Wencai Xu, Jun Liu, Jihua YAO",2019-08-15,2020-12-17,2023-02-21,2023-02-21,https://patents.google.com/patent/US11588200B2/en,https://patentimages.storage.googleapis.com/98/f1/4f/3a5758047d1884/US11588200-20230221-D00000.png
US-11196086-B2,"Lithium ion battery and relevant battery module, battery pack and apparatus ","Contemporary Amperex Technology Co., Limited","Chengdu Liang, Cuiping Zhang, Ming Zhang, Peipei CHEN, Hailin ZOU, Liye LI",2019-07-09,2020-12-23,2021-12-07,2021-12-07,https://patents.google.com/patent/US11196086B2/en,https://patentimages.storage.googleapis.com/50/5d/da/80723ef9b3b6a7/US11196086-20211207-D00000.png
US-11245149-B2,"Secondary battery, battery module and electric vehicle ","Contemporary Amperex Technology Co., Limited","Dongyang Shi, Zhenhua Li, Ning Chen, Rui Yang, Haizu Jin, Fei Hu",2018-12-29,2020-12-30,2022-02-08,2022-02-08,https://patents.google.com/patent/US11245149B2/en,https://patentimages.storage.googleapis.com/be/81/78/9544febba47c09/US11245149-20220208-D00000.png
US-11366462-B2,High-voltage interlock device and fault detection method thereof ,"Contemporary Amperex Technology Co., Limited","Weiqiang LI, Yanhui FU, Changjian LIU",2020-06-12,2021-09-28,2022-06-21,2022-06-21,https://patents.google.com/patent/US11366462B2/en,https://patentimages.storage.googleapis.com/60/7f/00/99a40b2ef7b31f/US11366462-20220621-D00000.png
US-11387519-B2,Battery pack and vehicle ,"Contemporary Amperex Technology Co., Limited","Haihua Huang, Wumei FANG",2019-10-15,2021-09-29,2022-07-12,2022-07-12,https://patents.google.com/patent/US11387519B2/en,https://patentimages.storage.googleapis.com/b7/47/d2/d9cdc0afe455b9/US11387519-20220712-D00000.png
US-2022102714-A1,"Secondary battery and battery module, battery pack and apparatus comprising the secondary battery ","Contemporary Amperex Technology Co., Limited","Xin Feng, Jinyang Song, Xin Sun, Huisen Su, Chuanmiao YAN",2019-09-27,2021-12-10,2022-03-31,,https://patents.google.com/patent/US20220102714A1/en,https://patentimages.storage.googleapis.com/ee/fa/35/d99e9fbafd521f/US20220102714A1-20220331-D00000.png
US-11749861-B2,Battery box and battery module ,"Contemporary Amperex Technology Co., Limited","Tingting ZHU, Liwen Jiang, Zhenhua ZHENG",2018-12-29,2023-01-04,2023-09-05,2023-09-05,https://patents.google.com/patent/US11749861B2/en,https://patentimages.storage.googleapis.com/a9/5a/76/41315e4ef02bec/US11749861-20230905-D00000.png
WO-2018076813-A1,"Battery equalization circuit, system and method ",宁德时代新能源科技股份有限公司,"郑志民, 邹微波",2016-10-26,2017-07-17,2018-05-03,,https://patents.google.com/patent/WO2018076813A1/en,https://patentimages.storage.googleapis.com/84/36/64/a7242060661538/PCTCN2017093139-appb-300001.png
CN-105789684-A,Lithium ion secondary battery and electrolyte thereof ,宁德时代新能源科技股份有限公司,"冯绍伟, 韩昌隆, 付成华",2014-12-22,2014-12-22,2016-07-20,,https://patents.google.com/patent/CN105789684A/en,
CN-105449263-A,Lithium ion secondary battery ,宁德时代新能源科技股份有限公司,"杨建瑞, 赖旭伦, 张新枝, 彭三军, 江辉",2014-08-22,2014-08-22,2016-03-30,,https://patents.google.com/patent/CN105449263A/en,
US-2023307618-A1,"Lithium metal negative electrode plate, electrochemical apparatus, and electronic device ","Contemporary Amperex Technology Co., Limited",Yuqun Zeng,2021-06-26,2023-05-16,2023-09-28,,https://patents.google.com/patent/US20230307618A1/en,https://patentimages.storage.googleapis.com/28/26/c5/7781c6e6cdd14f/US20230307618A1-20230928-D00000.png
US-2018342716-A1,Battery pack ,"Contemporary Amperex Technology Co., Limited","Yannan CHU, Zongxiang LUO, Wenhui Zhang",2017-05-25,2018-05-15,2018-11-29,,https://patents.google.com/patent/US20180342716A1/en,https://patentimages.storage.googleapis.com/4e/92/ae/3242d44c11bf26/US20180342716A1-20181129-D00000.png
WO-2018099092-A1,Non-aqueous electrolyte solution and lithium-ion battery ,宁德时代新能源科技股份有限公司,"张昌明, 付成华",2016-11-30,2017-07-17,2018-06-07,,https://patents.google.com/patent/WO2018099092A1/en,
WO-2018024095-A1,"Lithium-ion battery additive, battery containing additive, and preparation method ",宁德时代新能源科技股份有限公司,"王珂, 史松君, 谢岚, 王耀辉",2016-08-04,2017-07-17,2018-02-08,,https://patents.google.com/patent/WO2018024095A1/en,
CN-105845980-A,Electrolyte and lithium ion battery containing same ,宁德时代新能源科技股份有限公司,"冯绍伟, 韩昌隆, 付成华",2016-03-30,2016-03-30,2016-08-10,,https://patents.google.com/patent/CN105845980A/en,
CN-105789538-A,"Separator, preparation method thereof and secondary battery containing separator ",宁德时代新能源科技股份有限公司,"李英, 闫传苗, 艾邓均, 钟开富",2016-04-20,2016-04-20,2016-07-20,,https://patents.google.com/patent/CN105789538A/en,
US-2023261312-A1,"End cover assembly, battery cell, battery, and electrical apparatus ","Contemporary Amperex Technology Co., Limited","Wenlin ZHOU, Liangfan Xu, Ningsheng WU, Quankun Li, Peng Wang",2021-09-28,2023-04-24,2023-08-17,,https://patents.google.com/patent/US20230261312A1/en,https://patentimages.storage.googleapis.com/5b/ae/6a/5af82b2ff9e930/US20230261312A1-20230817-D00000.png
EP-3627580-A1,Battery box ,"Contemporary Amperex Technology Co., Limited","Jie Du, Lin Ma",2018-09-20,2019-09-09,2020-03-25,,https://patents.google.com/patent/EP3627580A1/en,https://patentimages.storage.googleapis.com/6d/8c/60/f62e7c80c9e973/imgf0001.png
EP-3690988-A1,Battery unit and battery module ,"Contemporary Amperex Technology Co., Limited","Jie Zhang, Zhijun Guo, Peng Wang",2019-01-30,2020-01-23,2020-08-05,,https://patents.google.com/patent/EP3690988A1/en,https://patentimages.storage.googleapis.com/57/10/b8/b40d3d1ad25d42/imgf0001.png
EP-3751636-A1,Battery module and battery pack ,"Contemporary Amperex Technology Co., Limited","Haizu Jin, Kaijie YOU, Yuepan HOU, Jun Ma, Weilong LIN, Xingdi CHEN",2019-04-26,2020-03-19,2020-12-16,,https://patents.google.com/patent/EP3751636A1/en,https://patentimages.storage.googleapis.com/cf/95/f0/36fc7cea082df3/imgf0001.png
WO-2020073939-A1,"Temperature sampling unit for battery, battery module and battery pack comprising same, and method for manufacturing same ",宁德时代新能源科技股份有限公司,"曹华源, 曹华",2018-10-11,2019-10-10,2020-04-16,,https://patents.google.com/patent/WO2020073939A1/en,https://patentimages.storage.googleapis.com/08/a5/93/cb5231d75a95f9/PCTCN2019110283-appb-300001.png
WO-2020259434-A1,Battery pack and vehicle ,宁德时代新能源科技股份有限公司,"游凯杰, 汪用广, 唐彧, 林伟龙, 马俊",2019-06-27,2020-06-22,2020-12-30,,https://patents.google.com/patent/WO2020259434A1/en,https://patentimages.storage.googleapis.com/fa/73/49/781f13c42e6832/PCTCN2020097402-appb-300001.png
WO-2021057306-A1,"Additive for battery, secondary battery, battery module, battery pack, and apparatus ",宁德时代新能源科技股份有限公司,"程博, 韩昌隆",2019-09-26,2020-08-13,2021-04-01,,https://patents.google.com/patent/WO2021057306A1/en,https://patentimages.storage.googleapis.com/4c/60/64/cc9d467c3a88de/PCTCN2020108840-appb-300001.png
US-2021104797-A1,Battery module and apparatus ,"Contemporary Amperex Technology Co., Limited","Gen CAO, Jihua YAO",2019-06-28,2020-12-16,2021-04-08,,https://patents.google.com/patent/US20210104797A1/en,https://patentimages.storage.googleapis.com/3d/12/21/062088feb7fb62/US20210104797A1-20210408-D00000.png
US-2021313635-A1,"Battery module assembly, battery pack, and device using battery as power source ","Contemporary Amperex Technology Co., Limited","Yongguang Wang, Mingdi XIE, Zhanyu Sun, Haizu Jin, Peng Wang, Kaijie YOU",2020-04-02,2021-01-29,2021-10-07,,https://patents.google.com/patent/US20210313635A1/en,https://patentimages.storage.googleapis.com/9e/3b/43/bc50ea8018a18c/US20210313635A1-20211007-D00000.png
US-2022123307-A1,"Secondary battery, apparatus, artificial graphite and method for preparation thereof ","Contemporary Amperex Technology Co., Limited","Yuanyuan Li, Jianjun Ma, Rui Shen, Libing HE",2019-12-03,2021-08-16,2022-04-21,,https://patents.google.com/patent/US20220123307A1/en,https://patentimages.storage.googleapis.com/35/93/c8/b90b6dbd196a1d/US20220123307A1-20220421-D00000.png
US-2022021067-A1,"Battery module, battery pack and vehicle ","Contemporary Amperex Technology Co., Limited","Xiaoshan DAI, Shoujiang Xu",2019-09-20,2021-09-29,2022-01-20,,https://patents.google.com/patent/US20220021067A1/en,https://patentimages.storage.googleapis.com/f5/04/56/bc9c878ebe1cc3/US20220021067A1-20220120-D00000.png
US-2022069275-A1,Device for supplementing electrode plate with lithium and method for supplementing electrode plate with lithium ,"Contemporary Amperex Technology Co., Limited","Shitong Chen, Bin Xie, Xinlu FEI, Yongqiang Xu, Yuzhe ZHANG, Lin Ma",2019-11-21,2021-11-10,2022-03-03,,https://patents.google.com/patent/US20220069275A1/en,https://patentimages.storage.googleapis.com/b9/8a/6b/decf11a96d9f44/US20220069275A1-20220303-D00000.png
US-2022102814-A1,"Sampling assembly, connection assembly, battery module and vehicle ","Contemporary Amperex Technology Co., Limited","Sien CHEN, Shoujiang Xu, Xiaoshan DAI",2019-09-23,2021-12-09,2022-03-31,,https://patents.google.com/patent/US20220102814A1/en,https://patentimages.storage.googleapis.com/e4/3c/54/0f64b5706e0e4d/US20220102814A1-20220331-D00000.png
US-2022216517-A1,"Electrolyte for lithium-ion battery, lithium-ion battery, battery module, battery pack, and apparatus ","Contemporary Amperex Technology Co., Limited","Yongkun Li, Kai Wu, Bo Cheng, Feng Ju",2019-10-18,2022-03-23,2022-07-07,,https://patents.google.com/patent/US20220216517A1/en,https://patentimages.storage.googleapis.com/14/f8/3f/17fa07d6dc2e94/US20220216517A1-20220707-D00000.png
WO-2020259007-A1,"Method, device and system for estimating remaining available energy of battery, and storage medium ",宁德时代新能源科技股份有限公司,"汤慎之, 杜明树, 李世超, 阮见, 卢艳华",2019-06-24,2020-04-14,2020-12-30,,https://patents.google.com/patent/WO2020259007A1/en,https://patentimages.storage.googleapis.com/a4/be/a5/09ff889f3b442e/PCTCN2020084707-appb-300001.png
WO-2023142340-A1,"Electrode plate, and secondary battery comprising same ",宁德时代新能源科技股份有限公司,"唐怀超, 李婷, 彭龙庆, 牛少军, 金海族, 欧阳明高, 吴凯",2022-01-29,2022-06-16,2023-08-03,,https://patents.google.com/patent/WO2023142340A1/en,https://patentimages.storage.googleapis.com/8a/2b/da/ffbb303f614402/PCTCN2022099280-appb-300001.png
US-2023006304-A1,"Battery cell, battery, and electrical device ","Contemporary Amperex Technology Co., Limited","Haizu Jin, Jiang Liu, Xiaona Wang, Wenwei Chen",2020-11-20,2022-09-09,2023-01-05,,https://patents.google.com/patent/US20230006304A1/en,https://patentimages.storage.googleapis.com/b6/b9/ed/d16ffd1b14b485/US20230006304A1-20230105-D00000.png
WO-2023082956-A1,Battery swap device and battery swap system ,宁德时代新能源科技股份有限公司,"陈狄松, 吴元和, 叶庆丰, 杨欣",2021-11-10,2022-10-18,2023-05-19,,https://patents.google.com/patent/WO2023082956A1/en,https://patentimages.storage.googleapis.com/82/a8/7d/6d6bcf9a831c81/PCTCN2022125954-appb-300001.png
WO-2023174236-A1,Coating die head and coating device for battery electrode sheet ,宁德时代新能源科技股份有限公司,"杨国众, 孙祥立, 李丰丹, 刘龙云, 吴小平, 阳超",2022-03-14,2023-03-14,2023-09-21,,https://patents.google.com/patent/WO2023174236A1/en,
WO-2018113270-A1,Method and device for managing battery module of automated guided vehicle ,宁德时代新能源科技股份有限公司,"李俊峰, 龚雪清",2016-12-21,2017-07-09,2018-06-28,,https://patents.google.com/patent/WO2018113270A1/en,https://patentimages.storage.googleapis.com/16/5f/b1/9b31118be67db3/PCTCN2017092321-appb-300001.png
EP-3944354-A1,"Case, secondary battery, battery pack, vehicle, and method for manufacturing secondary battery ","Contemporary Amperex Technology Co., Limited","Jingjing Yu, Jie Du, Zhiming Chen, Ruiqi Han",2019-09-19,2020-07-29,2022-01-26,,https://patents.google.com/patent/EP3944354A1/en,https://patentimages.storage.googleapis.com/e5/19/3e/b486226f8c031e/imgf0001.png
WO-2021057305-A1,"Negative electrode additive, secondary battery, battery module, battery pack and device ",宁德时代新能源科技股份有限公司,陈宁,2019-09-26,2020-08-13,2021-04-01,,https://patents.google.com/patent/WO2021057305A1/en,https://patentimages.storage.googleapis.com/cd/cc/e2/30f88146618641/PCTCN2020108819-appb-300001.png
CN-105789690-A,Rechargeable magnesium battery and preparation method thereof ,宁德时代新能源科技股份有限公司,"郭永胜, 吴冰斌, 钟开富, 吴凯",2014-12-23,2014-12-23,2016-07-20,,https://patents.google.com/patent/CN105789690A/en,
US-11757161-B2,"Battery cell, battery and electricity consuming device ","Contemporary Amperex Technology Co., Limited","Huasheng Su, Chengyou Xing, Kun Fang, Quankun Li, Wenlong KANG, Peng Wang",2021-01-25,2022-09-09,2023-09-12,2023-09-12,https://patents.google.com/patent/US11757161B2/en,https://patentimages.storage.googleapis.com/fa/3f/13/fef88b70b1c557/US11757161-20230912-D00000.png
US-2022393236-A1,Lithium-ion battery and apparatus ,"Contemporary Amperex Technology Co., Limited","Tiancheng YI, Chunhua Hu, Yao JIANG, Shushi Dou, Chengdu Liang",2018-12-14,2022-03-17,2022-12-08,,https://patents.google.com/patent/US20220393236A1/en,https://patentimages.storage.googleapis.com/23/0c/2f/02d346ab40927f/US20220393236A1-20221208-D00000.png
US-2022166018-A1,"Secondary battery, battery module, battery pack, apparatus containing the secondary battery ","Contemporary Amperex Technology Co., Limited","Maohua Li, Chuanmiao YAN, Xin Sun",2019-09-26,2021-12-10,2022-05-26,,https://patents.google.com/patent/US20220166018A1/en,https://patentimages.storage.googleapis.com/34/bd/03/ea863f4d54dcc3/US20220166018A1-20220526-D00000.png
WO-2022062745-A1,"Positive electrode sheet for secondary battery, secondary battery, battery module, battery pack, and device ",宁德时代新能源科技股份有限公司,"冷雪, 杜锐, 柳娜, 刘勇超, 倪欢",2020-09-22,2021-08-11,2022-03-31,,https://patents.google.com/patent/WO2022062745A1/en,https://patentimages.storage.googleapis.com/7c/72/8c/9f03e196539752/PCTCN2021112009-appb-300001.png
WO-2018145399-A1,Method for calibrating state of charge of energy storage system and device ,宁德时代新能源科技股份有限公司,"鲍芳斌, 岳洪亮, 魏志立",2017-02-10,2017-07-09,2018-08-16,,https://patents.google.com/patent/WO2018145399A1/en,https://patentimages.storage.googleapis.com/58/a4/95/4acd0c80f868bd/PCTCN2017092324-appb-300001.png
CN-105576305-A,Battery pack safety management system ,宁德时代新能源科技股份有限公司,"陈敏, 秦猛",2016-03-11,2016-03-11,2016-05-11,,https://patents.google.com/patent/CN105576305A/en,
WO-2023004723-A1,"Battery cell and manufacturing method and system therefor, battery, and power consuming device ",宁德时代新能源科技股份有限公司,"杨飘飘, 陈小波, 李耀, 顾明光, 钱欧, 金秋",2021-07-29,2021-07-29,2023-02-02,,https://patents.google.com/patent/WO2023004723A1/en,https://patentimages.storage.googleapis.com/d2/46/e9/26b8ca8dbfedff/PCTCN2021109405-appb-300001.png
WO-2023000904-A1,Electroplating device ,宁德时代新能源科技股份有限公司,"卢毅, 刘萧松, 李克强",2021-07-21,2022-06-22,2023-01-26,,https://patents.google.com/patent/WO2023000904A1/en,https://patentimages.storage.googleapis.com/3f/bf/a2/54d8f327ffc9b6/PCTCN2022100471-appb-300001.png
US-2021359381-A1,Secondary battery ,"Contemporary Amperex Technology Co., Limited","Yuyong LEI, Chengyou Xing, Peng Wang",2019-01-30,2021-07-29,2021-11-18,,https://patents.google.com/patent/US20210359381A1/en,https://patentimages.storage.googleapis.com/4d/15/d9/268b661e22f340/US20210359381A1-20211118-D00000.png
WO-2021233080-A1,"End cover assembly, battery cell, battery pack, device, and liquid injection method ",宁德时代新能源科技股份有限公司,"黄守君, 陈新祥, 郑于炼, 王鹏",2020-05-19,2021-04-26,2021-11-25,,https://patents.google.com/patent/WO2021233080A1/en,https://patentimages.storage.googleapis.com/04/e3/52/40dead7173445c/PCTCN2021089810-appb-300001.png
US-2021119197-A1,Electrode plate rolling apparatus and electrode plate rolling method ,"Contemporary Amperex Technology Co., Limited","Zhiyang Wu, Wang Zhang, Shisong LI, Chao Guo, Chao Yang",2018-11-09,2020-12-29,2021-04-22,,https://patents.google.com/patent/US20210119197A1/en,https://patentimages.storage.googleapis.com/d6/c4/85/0d6bd893718da4/US20210119197A1-20210422-D00000.png
WO-2022134055-A1,"Battery box body, battery, electric device, and method and device for manufacturing box body ",宁德时代新能源科技股份有限公司,"姚鹏程, 王鹏, 陈兴地, 王勇, 吴友鑫",2020-12-25,2020-12-25,2022-06-30,,https://patents.google.com/patent/WO2022134055A1/en,https://patentimages.storage.googleapis.com/6e/e7/eb/cd3ef34f749ef3/PCTCN2020139570-appb-300001.png
WO-2021103811-A1,"Battery module, battery pack and device ",宁德时代新能源科技股份有限公司,"王旭光, 姚己华",2019-11-27,2020-09-29,2021-06-03,,https://patents.google.com/patent/WO2021103811A1/en,https://patentimages.storage.googleapis.com/ea/41/8c/476668570a6cfb/PCTCN2020118770-appb-300001.png
WO-2022133926-A1,"Lithium-ion secondary battery and preparation method therefor, battery module, battery pack, and device ",宁德时代新能源科技股份有限公司,"谢浩添, 陈培培, 孙信, 王帮润, 黄建涛, 陈兴布, 陈晓, 柳娜, 梁成都",2020-12-24,2020-12-24,2022-06-30,,https://patents.google.com/patent/WO2022133926A1/en,https://patentimages.storage.googleapis.com/f7/73/93/2dd32a3007e31f/PCTCN2020139106-appb-300001.png
EP-4075563-A1,"Electrode assembly, battery cell, battery, and method and apparatus for manufacturing electrode assembly ","Contemporary Amperex Technology Co., Limited","Honggang YU, Songjun Shi, Haizu Jin, Shutao SONG, Bing Chen, Xinxin DU",2020-08-21,2020-08-21,2022-10-19,,https://patents.google.com/patent/EP4075563A1/en,https://patentimages.storage.googleapis.com/d5/25/79/0dba5501d07b5a/imgf0001.png
WO-2023138209-A1,"Battery cell, battery and electric device ",宁德时代新能源科技股份有限公司,"李川, 雷育永, 郭志君, 石胜云, 宋英俊",2022-01-24,2022-11-24,2023-07-27,,https://patents.google.com/patent/WO2023138209A1/en,https://patentimages.storage.googleapis.com/42/25/89/7708704cc87183/PCTCN2022134007-appb-300001.png
